Gender,Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Tax 5%,Date
Male,242-55-6721,B,Mandalay,Normal,Home and lifestyle,16.16,2,1.616,2025-02-06 04:03:33
Male,106-35-6779,A,Yangon,Member,Home and lifestyle,44.34,2,4.434,2022-11-13 01:25:35
Male,635-40-6220,A,Yangon,Normal,Health and beauty,89.6,8,35.84,2024-02-04 11:47:34
Male,120-06-4233,C,Naypyitaw,Normal,Electronic accessories,30.61,6,9.183,2021-04-17 03:04:44
Male,803-83-5989,C,Naypyitaw,Normal,Home and lifestyle,55.73,6,16.719,2025-05-18 18:00:09
Male,199-75-8169,A,Yangon,Member,Sports and travel,15.81,10,7.905,2021-08-05 07:33:35
Male,853-23-2453,B,Mandalay,Member,Health and beauty,75.74,4,15.148,2021-08-25 04:57:54
Male,877-22-3308,A,Yangon,Member,Health and beauty,15.87,10,7.935,2025-10-18 03:49:40
Male,232-11-3025,A,Yangon,Normal,Sports and travel,78.77,10,39.385,2024-08-08 18:11:43
Male,393-65-2792,C,Naypyitaw,Normal,Food and beverages,89.48,10,44.74,2021-11-12 12:09:16
Male,796-12-2025,C,Naypyitaw,Normal,Fashion accessories,62.12,10,31.06,2025-06-24 14:50:30
Male,287-21-9091,A,Yangon,Normal,Home and lifestyle,74.67,9,336.015,2023-02-24 09:42:29
Male,263-10-3913,C,Naypyitaw,Member,Fashion accessories,49.04,9,22.068,2023-06-28 10:23:51
Male,480-63-2856,C,Naypyitaw,Normal,Food and beverages,19.25,8,7.7,2022-02-06 04:48:41
Male,360-39-5055,C,Naypyitaw,Member,Sports and travel,48.91,5,12.2275,2021-02-02 20:45:50
Male,362-58-8315,C,Naypyitaw,Normal,Fashion accessories,76.52,5,19.13,2021-11-12 05:53:14
Male,633-44-8566,A,Yangon,Member,Food and beverages,49.38,7,17.283,2025-03-14 19:42:47
Male,504-35-8843,A,Yangon,Normal,Sports and travel,42.47,1,2.1235,2024-07-14 13:44:22
Male,152-08-9985,B,Mandalay,Member,Health and beauty,64.36,9,28.962,2022-09-11 10:03:19
Male,512-91-0811,C,Naypyitaw,Normal,Health and beauty,89.75,1,4.4875,2022-11-27 08:02:01
Male,594-34-4444,A,Yangon,Normal,Electronic accessories,97.16,1,4.858,2023-03-09 09:31:27
Male,766-85-7061,B,Mandalay,Normal,Health and beauty,87.87,10,43.935,2023-03-07 00:41:51
Male,865-92-6136,A,Yangon,Normal,Food and beverages,52.75,3,7.9125,2025-03-24 15:11:50
Male,733-01-9107,B,Mandalay,Normal,Home and lifestyle,82.7,6,24.81,2024-11-12 10:29:03
Male,163-56-7055,C,Naypyitaw,Member,Fashion accessories,48.71,1,2.4355,2022-01-02 06:52:52
Male,189-98-2939,C,Naypyitaw,Normal,Fashion accessories,78.55,9,353.475,2025-05-07 17:52:40
Male,212-62-1842,A,Yangon,Normal,Food and beverages,58.26,6,17.478,2021-05-20 04:40:44
Male,716-39-1409,B,Mandalay,Normal,Health and beauty,30.35,7,10.6225,2021-07-10 17:41:23
Male,704-48-3927,A,Yangon,Member,Electronic accessories,88.67,10,44.335,2023-09-03 21:37:00
Male,628-34-3388,C,Naypyitaw,Normal,Fashion accessories,27.38,6,8.214,2021-04-14 06:21:46
Male,630-74-5166,A,Yangon,Normal,Sports and travel,62.13,6,18.639,2024-07-09 20:48:05
Male,861-77-0145,C,Naypyitaw,Member,Electronic accessories,81.97,10,40.985,2025-12-18 19:39:44
Male,645-44-1170,A,Yangon,Member,Home and lifestyle,58.07,9,261.315,2023-09-18 21:27:54
Male,291-32-1427,B,Mandalay,Member,Fashion accessories,21.94,5,5.485,2021-12-21 06:41:46
Male,659-65-8956,B,Mandalay,Member,Fashion accessories,51.36,1,2.568,2021-10-14 20:05:58
Male,378-24-2715,B,Mandalay,Normal,Home and lifestyle,53.44,2,5.344,2021-08-13 10:46:09
Male,659-36-1684,C,Naypyitaw,Member,Sports and travel,57.12,7,19.992,2024-05-30 01:04:36
Male,219-22-9386,B,Mandalay,Member,Sports and travel,99.96,9,44.982,2023-08-18 10:43:57
Male,336-78-2147,C,Naypyitaw,Member,Home and lifestyle,63.91,8,25.564,2023-08-14 14:07:50
Male,590-83-4591,B,Mandalay,Member,Electronic accessories,87.45,6,26.235,2021-04-21 03:51:41
Male,597-78-7908,C,Naypyitaw,Normal,Fashion accessories,90.22,3,13.533,2021-07-23 21:44:56
Male,241-72-9525,B,Mandalay,Normal,Sports and travel,51.91,10,25.955,2025-11-08 05:10:00
Male,575-30-8091,A,Yangon,Normal,Sports and travel,72.5,8,29.0,2021-04-13 07:32:17
Male,280-17-4359,C,Naypyitaw,Member,Health and beauty,90.5,10,45.25,2023-02-18 10:29:35
Male,568-90-5112,C,Naypyitaw,Normal,Health and beauty,66.14,4,13.228,2024-12-12 07:49:41
Male,262-47-2794,B,Mandalay,Member,Home and lifestyle,71.86,8,28.744,2025-03-07 11:38:34
Male,238-49-0436,A,Yangon,Normal,Health and beauty,32.46,8,12.984,2021-11-21 08:43:39
Male,584-86-7256,C,Naypyitaw,Member,Sports and travel,34.56,7,12.096,2022-04-19 20:08:33
Male,746-94-0204,A,Yangon,Normal,Fashion accessories,83.24,9,37.458,2021-06-08 00:28:02
Male,782-95-9291,A,Yangon,Member,Food and beverages,92.29,5,230.725,2024-05-26 20:51:21
Male,279-74-2924,B,Mandalay,Member,Electronic accessories,72.17,1,3.6085,2023-09-11 11:02:56
Male,307-85-2293,B,Mandalay,Normal,Home and lifestyle,50.28,5,12.57,2022-09-12 18:37:07
Male,743-04-1105,B,Mandalay,Member,Health and beauty,97.22,9,43.749,2023-08-02 17:37:56
Male,423-57-2993,B,Mandalay,Normal,Sports and travel,93.39,6,28.017,2022-11-03 19:22:52
Male,275-28-0149,A,Yangon,Normal,Sports and travel,63.69,1,3.1845,2022-10-30 16:05:55
Male,101-17-6199,A,Yangon,Normal,Food and beverages,45.79,7,160.265,2025-05-16 02:06:21
Male,423-80-0988,C,Naypyitaw,Normal,Sports and travel,76.4,2,7.64,2022-12-01 21:42:04
Male,548-46-9322,B,Mandalay,Normal,Food and beverages,39.9,10,19.95,2025-08-10 09:27:23
Male,505-02-0892,B,Mandalay,Member,Health and beauty,42.57,8,17.028,2024-12-22 21:19:38
Male,234-65-2137,C,Naypyitaw,Normal,Home and lifestyle,95.58,10,47.79,2021-06-04 17:03:21
Male,687-47-8271,A,Yangon,Normal,Fashion accessories,98.98,10,49.49,2022-11-21 00:50:09
Male,796-32-9050,A,Yangon,Normal,Food and beverages,51.28,6,15.384,2024-05-30 01:03:37
Male,105-31-1824,A,Yangon,Member,Sports and travel,69.52,7,24.332,2023-12-25 17:16:06
Male,249-42-3782,A,Yangon,Normal,Health and beauty,70.01,5,175.025,2025-11-23 08:04:40
Male,316-55-4634,B,Mandalay,Member,Food and beverages,80.05,5,200.125,2024-02-14 19:24:42
Male,733-33-4967,C,Naypyitaw,Normal,Electronic accessories,20.85,8,8.34,2023-12-09 10:03:40
Male,608-27-6295,B,Mandalay,Member,Electronic accessories,52.89,6,15.867,2021-03-29 22:53:16
Male,414-12-7047,B,Mandalay,Normal,Food and beverages,19.79,8,7.916,2021-10-25 08:50:32
Male,827-26-2100,A,Yangon,Member,Home and lifestyle,33.84,9,15.228,2021-06-09 11:18:10
Male,175-54-2529,A,Yangon,Member,Food and beverages,22.17,8,8.868,2023-10-28 23:16:13
Male,407-63-8975,A,Yangon,Normal,Food and beverages,73.88,6,22.164,2025-01-29 06:43:39
Male,342-65-4817,C,Naypyitaw,Member,Health and beauty,86.8,3,13.02,2023-06-21 15:05:15
Male,130-98-8941,C,Naypyitaw,Normal,Fashion accessories,64.26,7,22.491,2024-03-23 03:52:24
Male,434-83-9547,C,Naypyitaw,Member,Food and beverages,38.47,8,15.388,2025-01-29 14:34:08
Male,851-28-6367,A,Yangon,Member,Sports and travel,15.5,10,7.75,2024-11-18 20:25:26
Male,824-88-3614,C,Naypyitaw,Normal,Health and beauty,34.31,8,13.724,2021-10-11 14:18:53
Male,895-66-0685,B,Mandalay,Member,Food and beverages,18.08,3,2.712,2022-01-07 08:19:49
Male,732-04-5373,B,Mandalay,Member,Home and lifestyle,46.47,4,9.294,2021-09-30 00:38:02
Male,400-60-7251,A,Yangon,Normal,Home and lifestyle,74.07,1,3.7035,2025-05-16 06:46:06
Male,641-43-2399,B,Mandalay,Normal,Home and lifestyle,25.55,4,5.11,2025-07-13 06:19:49
Male,831-07-6050,A,Yangon,Normal,Electronic accessories,32.71,5,8.1775,2024-06-30 02:39:46
Male,848-24-9445,C,Naypyitaw,Member,Health and beauty,43.7,2,4.37,2023-11-20 23:34:24
Male,699-01-4164,C,Naypyitaw,Normal,Health and beauty,41.5,4,8.3,2023-04-02 04:57:59
Male,426-39-2418,C,Naypyitaw,Normal,Electronic accessories,61.41,7,214.935,2021-01-23 05:52:44
Male,875-46-5808,B,Mandalay,Member,Health and beauty,25.9,10,12.95,2023-03-23 03:32:53
Male,394-43-4238,B,Mandalay,Member,Home and lifestyle,17.77,5,4.4425,2025-04-23 06:26:21
Male,888-02-0338,A,Yangon,Normal,Electronic accessories,26.23,9,11.8035,2024-04-26 19:19:34
Male,142-63-6033,B,Mandalay,Normal,Home and lifestyle,92.36,5,23.09,2025-09-22 12:08:37
Male,656-16-1063,B,Mandalay,Normal,Sports and travel,46.42,3,6.963,2021-08-22 18:45:20
Male,802-43-8934,A,Yangon,Normal,Home and lifestyle,18.28,1,914.0,2024-09-27 00:40:49
Male,549-03-9315,B,Mandalay,Normal,Fashion accessories,94.87,8,37.948,2025-05-07 15:20:14
Male,239-36-3640,B,Mandalay,Normal,Electronic accessories,45.35,6,13.605,2024-10-31 07:03:46
Male,468-01-2051,B,Mandalay,Normal,Food and beverages,62.08,7,21.728,2024-09-27 00:22:00
Male,389-25-3394,C,Naypyitaw,Normal,Electronic accessories,11.81,5,2.9525,2022-08-26 20:05:37
Male,213-72-6612,A,Yangon,Normal,Food and beverages,43.25,2,4.325,2023-03-02 19:34:00
Male,836-82-5858,B,Mandalay,Member,Health and beauty,69.37,9,312.165,2021-03-19 11:48:30
Male,583-72-1480,C,Naypyitaw,Member,Electronic accessories,37.06,4,7.412,2024-06-09 05:37:48
Male,269-04-5750,B,Mandalay,Member,Fashion accessories,73.82,4,14.764,2024-06-30 14:00:17
Male,157-13-5295,A,Yangon,Member,Health and beauty,51.94,10,25.97,2024-01-28 15:32:46
Male,211-30-9270,C,Naypyitaw,Normal,Health and beauty,17.41,5,4.3525,2025-01-12 17:10:22
Male,478-06-7835,A,Yangon,Normal,Fashion accessories,89.69,1,4.4845,2023-05-11 03:17:46
Male,540-11-4336,A,Yangon,Normal,Food and beverages,24.94,9,11.223,2021-01-26 15:47:55
Male,448-81-5016,A,Yangon,Normal,Health and beauty,59.77,2,5.977,2025-05-25 14:44:04
Male,142-72-4741,C,Naypyitaw,Member,Fashion accessories,93.2,2,9.32,2022-02-27 16:59:57
Male,217-58-1179,A,Yangon,Member,Home and lifestyle,62.65,4,12.53,2023-02-19 22:08:47
Male,376-02-8238,B,Mandalay,Normal,Home and lifestyle,93.87,8,37.548,2022-04-08 20:05:54
Male,530-90-9855,A,Yangon,Member,Home and lifestyle,47.59,8,19.036,2025-01-27 17:26:57
Male,604-70-6476,A,Yangon,Member,Fashion accessories,17.94,5,4.485,2024-01-10 18:35:42
Male,799-71-1548,A,Yangon,Member,Electronic accessories,77.72,4,15.544,2024-02-05 08:32:26
Male,785-13-7708,B,Mandalay,Normal,Food and beverages,73.06,7,25.571,2025-10-25 13:57:50
Male,845-51-0542,B,Mandalay,Member,Food and beverages,46.55,9,209.475,2024-02-13 17:31:58
Male,662-47-5456,C,Naypyitaw,Member,Fashion accessories,35.19,10,17.595,2021-05-02 22:49:57
Male,290-68-2984,A,Yangon,Normal,Home and lifestyle,23.75,4,4.75,2025-12-23 15:28:32
Male,704-11-6354,A,Yangon,Member,Home and lifestyle,58.9,8,23.56,2025-05-15 18:04:25
Male,110-48-7033,B,Mandalay,Member,Fashion accessories,32.62,4,6.524,2021-07-26 13:10:09
Male,366-93-0948,A,Yangon,Member,Electronic accessories,66.35,1,3.3175,2022-10-20 05:55:50
Male,729-09-9681,A,Yangon,Member,Home and lifestyle,25.91,6,7.773,2021-04-10 08:51:56
Male,151-16-1484,A,Yangon,Member,Electronic accessories,32.25,4,6.45,2022-05-14 19:26:24
Male,380-94-4661,C,Naypyitaw,Member,Electronic accessories,65.94,4,13.188,2024-11-10 16:31:38
Male,154-74-7179,B,Mandalay,Normal,Sports and travel,54.45,1,2.7225,2023-07-08 01:04:08
Male,808-65-0703,C,Naypyitaw,Normal,Home and lifestyle,35.47,4,7.094,2025-05-02 22:01:31
Male,144-51-6085,A,Yangon,Member,Home and lifestyle,70.74,4,14.148,2024-01-20 15:39:50
Male,566-19-5475,B,Mandalay,Normal,Fashion accessories,47.97,7,167.895,2022-07-26 08:03:01
Male,537-72-0426,C,Naypyitaw,Member,Fashion accessories,70.99,10,35.495,2022-06-13 05:44:53
Male,828-61-5674,A,Yangon,Member,Sports and travel,44.02,10,22.01,2024-02-10 03:53:00
Male,523-38-0215,C,Naypyitaw,Normal,Home and lifestyle,37.0,1,1.85,2024-08-19 03:32:51
Male,667-92-0055,A,Yangon,Member,Health and beauty,99.83,6,29.949,2023-01-09 22:45:26
Male,498-41-1961,B,Mandalay,Normal,Health and beauty,66.68,5,16.67,2021-05-03 16:06:41
Male,593-95-4461,C,Naypyitaw,Member,Home and lifestyle,74.86,1,3.743,2022-12-19 13:27:03
Male,139-20-0155,B,Mandalay,Member,Electronic accessories,40.3,10,20.15,2025-10-09 09:49:20
Male,558-80-4082,C,Naypyitaw,Normal,Electronic accessories,27.85,7,9.7475,2025-01-21 07:35:59
Male,585-03-5943,B,Mandalay,Normal,Health and beauty,18.11,10,9.055,2024-07-04 19:08:59
Male,727-75-6477,C,Naypyitaw,Normal,Electronic accessories,28.84,4,5.768,2021-05-18 18:50:10
Male,744-02-5987,A,Yangon,Member,Home and lifestyle,78.38,6,23.514,2022-08-29 00:19:42
Male,307-83-9164,A,Yangon,Member,Home and lifestyle,60.01,4,12.002,2022-07-15 09:14:14
Male,446-47-6729,C,Naypyitaw,Normal,Fashion accessories,99.82,2,9.982,2022-07-20 13:35:20
Male,573-10-3877,B,Mandalay,Member,Health and beauty,39.01,1,1.9505,2023-04-29 10:53:02
Male,735-06-4124,C,Naypyitaw,Normal,Food and beverages,48.61,1,2.4305,2023-05-02 07:03:09
Male,411-77-0180,A,Yangon,Member,Electronic accessories,72.2,7,25.27,2024-09-22 09:43:45
Male,532-59-7201,B,Mandalay,Member,Sports and travel,79.93,6,23.979,2022-12-22 21:27:16
Male,181-94-6432,C,Naypyitaw,Member,Fashion accessories,69.33,2,6.933,2022-04-24 06:07:11
Male,174-36-3675,C,Naypyitaw,Member,Food and beverages,99.37,2,9.937,2022-10-11 13:40:11
Male,603-07-0961,C,Naypyitaw,Member,Electronic accessories,74.79,5,186.975,2021-02-26 07:10:34
Male,787-15-1757,C,Naypyitaw,Member,Health and beauty,44.07,4,8.814,2024-04-19 00:06:55
Male,372-94-8041,A,Yangon,Normal,Health and beauty,15.26,6,4.578,2024-12-14 21:27:42
Male,746-54-5508,A,Yangon,Normal,Home and lifestyle,21.52,6,6.456,2025-07-14 17:12:44
Male,276-54-0879,B,Mandalay,Normal,Sports and travel,97.74,4,19.548,2024-05-10 15:55:06
Male,815-11-1168,A,Yangon,Member,Food and beverages,99.78,5,24.945,2024-06-06 11:49:05
Male,719-76-3868,C,Naypyitaw,Member,Food and beverages,94.26,4,18.852,2025-07-03 05:05:28
Male,730-61-8757,B,Mandalay,Member,Health and beauty,51.13,4,10.226,2023-11-13 00:22:51
Male,340-66-0321,A,Yangon,Member,Electronic accessories,36.36,4,7.272,2021-03-26 23:02:33
Male,868-81-1752,B,Mandalay,Normal,Home and lifestyle,22.02,9,9.909,2025-09-21 05:38:10
Male,634-97-8956,A,Yangon,Normal,Food and beverages,32.9,3,4.935,2023-04-12 18:09:08
Male,566-71-1091,A,Yangon,Normal,Fashion accessories,77.02,5,19.255,2024-03-09 12:16:20
Male,442-48-3607,A,Yangon,Member,Food and beverages,23.48,2,2.348,2022-08-05 21:52:33
Male,835-16-0096,C,Naypyitaw,Member,Sports and travel,14.7,5,3.675,2021-12-03 21:34:53
Male,898-04-2717,A,Yangon,Normal,Fashion accessories,76.4,9,34.38,2024-11-17 18:15:06
Male,378-07-7001,B,Mandalay,Member,Electronic accessories,48.09,3,7.2135,2022-05-02 12:29:38
Male,150-89-8043,A,Yangon,Normal,Sports and travel,44.65,3,6.6975,2025-03-24 12:55:54
Male,441-94-7118,A,Yangon,Member,Electronic accessories,71.95,1,3.5975,2023-11-19 14:34:19
Male,531-80-1784,A,Yangon,Normal,Electronic accessories,26.02,7,9.107,2024-03-09 08:16:27
Male,834-61-8124,A,Yangon,Normal,Electronic accessories,51.69,7,180.915,2025-07-01 06:51:14
Male,565-67-6697,B,Mandalay,Member,Home and lifestyle,27.0,9,12.15,2022-05-28 20:26:06
Male,453-63-6187,B,Mandalay,Normal,Electronic accessories,27.5,3,4.125,2025-08-21 22:35:42
Male,578-80-7669,B,Mandalay,Normal,Sports and travel,74.97,1,3.7485,2024-06-16 11:57:31
Male,612-36-5536,A,Yangon,Member,Food and beverages,80.96,8,32.384,2024-12-17 17:44:29
Male,471-41-2823,C,Naypyitaw,Normal,Food and beverages,99.79,2,9.979,2021-04-02 17:56:35
Male,462-67-9126,A,Yangon,Normal,Home and lifestyle,73.22,6,21.966,2022-10-20 08:45:51
Male,468-88-0009,A,Yangon,Member,Home and lifestyle,65.94,4,13.188,2024-06-25 12:18:55
Male,254-31-0042,A,Yangon,Member,Electronic accessories,21.5,9,9.675,2022-06-26 15:57:42
Male,382-25-8917,C,Naypyitaw,Normal,Fashion accessories,42.08,6,12.624,2025-10-29 08:24:08
Male,743-88-1662,C,Naypyitaw,Normal,Sports and travel,95.49,7,334.215,2021-08-28 10:11:47
Male,595-86-2894,C,Naypyitaw,Member,Fashion accessories,96.98,4,19.396,2022-01-28 07:15:05
Male,289-15-7034,A,Yangon,Member,Sports and travel,82.33,4,16.466,2022-10-01 06:01:27
Male,525-88-7307,B,Mandalay,Member,Sports and travel,75.82,1,3.791,2025-02-01 03:15:35
Male,689-16-9784,C,Naypyitaw,Normal,Food and beverages,46.77,6,14.031,2024-09-22 05:30:58
Male,596-42-3999,B,Mandalay,Normal,Food and beverages,18.22,7,6.377,2022-04-13 09:06:28
Male,563-36-9814,A,Yangon,Member,Electronic accessories,76.82,1,3.841,2025-11-06 20:50:04
Male,760-54-1821,B,Mandalay,Normal,Home and lifestyle,13.59,9,6.1155,2021-07-02 05:39:25
Male,346-12-3257,B,Mandalay,Member,Electronic accessories,19.24,9,8.658,2021-08-24 20:32:20
Male,651-61-0874,C,Naypyitaw,Normal,Home and lifestyle,46.22,4,9.244,2024-12-08 13:25:37
Male,236-86-3015,C,Naypyitaw,Member,Home and lifestyle,13.98,1,699.0,2023-07-10 04:05:02
Male,882-40-4577,A,Yangon,Member,Sports and travel,67.26,4,13.452,2021-08-30 23:26:51
Male,732-67-5346,A,Yangon,Normal,Food and beverages,13.79,5,3.4475,2025-04-28 21:04:40
Male,569-71-4390,B,Mandalay,Normal,Sports and travel,21.87,2,2.187,2023-09-12 18:25:56
Male,132-23-6451,A,Yangon,Member,Health and beauty,20.97,5,5.2425,2021-04-07 21:11:54
Male,696-90-2548,A,Yangon,Normal,Sports and travel,25.84,3,3.876,2022-09-15 17:54:53
Male,472-15-9636,A,Yangon,Normal,Home and lifestyle,50.93,8,20.372,2025-05-23 16:52:50
Male,268-03-6164,B,Mandalay,Normal,Health and beauty,96.11,1,4.8055,2023-09-27 18:12:26
Male,301-81-8610,B,Mandalay,Member,Fashion accessories,25.42,8,10.168,2023-11-16 23:03:48
Male,489-64-4354,C,Naypyitaw,Normal,Fashion accessories,16.28,1,814.0,2021-09-29 22:04:26
Male,198-84-7132,B,Mandalay,Member,Fashion accessories,40.61,9,182.745,2025-04-02 09:30:55
Male,269-10-8440,A,Yangon,Member,Health and beauty,53.17,7,186.095,2022-08-01 16:27:01
Male,741-73-3559,B,Mandalay,Normal,Sports and travel,67.27,5,168.175,2024-07-03 21:19:31
Male,286-75-7818,B,Mandalay,Normal,Fashion accessories,69.08,2,6.908,2025-03-16 12:50:11
Male,574-57-9721,C,Naypyitaw,Normal,Food and beverages,43.27,2,4.327,2024-04-19 08:07:31
Male,616-87-0016,B,Mandalay,Normal,Fashion accessories,95.54,7,33.439,2022-02-27 14:42:58
Male,751-69-0068,C,Naypyitaw,Normal,Sports and travel,99.24,9,44.658,2024-01-12 23:48:51
Male,257-73-1380,C,Naypyitaw,Member,Sports and travel,82.93,4,16.586,2024-05-26 19:30:59
Male,345-08-4992,A,Yangon,Normal,Home and lifestyle,33.99,6,10.197,2024-10-21 02:37:00
Male,549-96-4200,C,Naypyitaw,Member,Food and beverages,17.04,4,3.408,2024-04-13 22:26:13
Male,450-28-2866,C,Naypyitaw,Member,Food and beverages,17.44,5,4.36,2021-03-19 06:18:57
Male,192-98-7397,C,Naypyitaw,Normal,Fashion accessories,12.78,1,639.0,2025-01-04 09:41:47
Male,235-46-8343,C,Naypyitaw,Member,Food and beverages,27.66,10,13.83,2025-09-02 14:48:22
Male,453-12-7053,C,Naypyitaw,Normal,Fashion accessories,45.74,3,6.861,2023-10-20 20:38:50
Male,744-09-5786,B,Mandalay,Normal,Electronic accessories,22.01,6,6.603,2022-07-29 23:49:20
Male,568-88-3448,A,Yangon,Normal,Health and beauty,25.0,1,1.25,2022-12-05 12:54:55
Male,187-83-5490,A,Yangon,Member,Electronic accessories,20.77,4,4.154,2022-11-10 10:15:26
Male,533-33-5337,B,Mandalay,Normal,Electronic accessories,79.39,10,39.695,2022-05-16 21:18:16
Male,729-46-7422,C,Naypyitaw,Normal,Food and beverages,35.89,1,1.7945,2023-09-22 15:02:43
Male,639-76-1242,C,Naypyitaw,Normal,Food and beverages,40.52,5,10.13,2022-03-29 23:35:53
Male,470-32-9057,A,Yangon,Member,Food and beverages,51.34,5,12.835,2022-12-30 15:46:04
Male,554-53-3790,B,Mandalay,Normal,Sports and travel,37.02,6,11.106,2025-07-05 14:12:44
Male,746-19-0921,C,Naypyitaw,Normal,Food and beverages,21.58,1,1.079,2023-05-25 23:08:50
Male,405-31-3305,A,Yangon,Member,Fashion accessories,43.13,10,21.565,2021-03-21 11:29:08
Male,731-59-7531,B,Mandalay,Member,Health and beauty,72.57,8,29.028,2024-07-13 23:43:47
Male,502-05-1910,A,Yangon,Normal,Health and beauty,65.18,3,9.777,2022-11-13 18:42:03
Male,598-47-9715,C,Naypyitaw,Normal,Electronic accessories,84.07,4,16.814,2022-10-08 22:25:02
Male,701-69-8742,B,Mandalay,Normal,Sports and travel,34.37,10,17.185,2025-12-15 03:47:59
Male,575-67-1508,A,Yangon,Normal,Electronic accessories,38.6,1,1.93,2025-10-12 16:43:50
Male,541-08-3113,C,Naypyitaw,Normal,Food and beverages,65.97,8,26.388,2025-08-13 21:18:47
Male,674-15-9296,A,Yangon,Normal,Sports and travel,37.14,5,9.285,2024-02-14 19:53:56
Male,305-18-3552,B,Mandalay,Member,Home and lifestyle,60.38,10,30.19,2023-05-08 04:22:39
Male,795-49-7276,A,Yangon,Normal,Fashion accessories,37.15,4,7.43,2021-07-24 21:58:36
Male,556-72-8512,C,Naypyitaw,Normal,Home and lifestyle,22.96,1,1.148,2025-10-22 06:33:58
Male,437-53-3084,B,Mandalay,Normal,Fashion accessories,99.89,2,9.989,2023-07-28 01:30:44
Male,632-32-4574,B,Mandalay,Normal,Sports and travel,75.92,8,30.368,2025-05-24 06:18:18
Male,277-63-2961,B,Mandalay,Member,Sports and travel,73.97,1,3.6985,2023-08-17 23:40:18
Male,620-02-2046,C,Naypyitaw,Normal,Home and lifestyle,69.4,2,6.94,2021-11-18 02:55:04
Male,511-54-3087,B,Mandalay,Normal,Sports and travel,88.45,1,4.4225,2024-04-30 09:21:53
Male,726-29-6793,A,Yangon,Member,Electronic accessories,24.18,8,9.672,2021-04-15 00:23:56
Male,291-21-5991,B,Mandalay,Member,Health and beauty,61.29,5,153.225,2025-02-06 08:39:16
Male,189-52-0236,A,Yangon,Normal,Electronic accessories,99.55,7,348.425,2022-10-08 00:56:07
Male,503-07-0930,C,Naypyitaw,Member,Sports and travel,58.39,7,204.365,2024-08-03 15:44:16
Male,425-85-2085,B,Mandalay,Member,Health and beauty,54.86,5,13.715,2023-12-08 10:42:50
Male,521-18-7827,C,Naypyitaw,Member,Home and lifestyle,39.39,5,9.8475,2024-01-13 16:12:13
Male,220-28-1851,A,Yangon,Normal,Home and lifestyle,34.73,2,3.473,2023-04-29 21:14:18
Male,600-38-9738,C,Naypyitaw,Member,Sports and travel,71.92,5,17.98,2022-09-30 21:02:22
Male,133-14-7229,C,Naypyitaw,Normal,Health and beauty,62.87,2,6.287,2021-10-09 09:11:46
Male,534-01-4457,A,Yangon,Normal,Food and beverages,81.71,6,24.513,2025-09-01 09:07:01
Male,286-62-6248,B,Mandalay,Normal,Fashion accessories,39.21,4,7.842,2023-04-18 22:09:19
Male,339-38-9982,B,Mandalay,Member,Fashion accessories,59.86,2,5.986,2024-02-26 10:58:27
Male,827-77-7633,A,Yangon,Normal,Sports and travel,98.09,9,441.405,2022-02-02 00:44:56
Male,287-83-1405,A,Yangon,Normal,Health and beauty,25.43,6,7.629,2021-03-25 07:56:30
Male,435-13-4908,A,Yangon,Member,Fashion accessories,86.68,8,34.672,2025-03-12 05:10:24
Male,857-67-9057,B,Mandalay,Normal,Electronic accessories,22.95,10,11.475,2022-12-16 06:37:42
Male,583-41-4548,C,Naypyitaw,Normal,Home and lifestyle,16.67,7,5.8345,2023-06-19 02:51:06
Male,643-38-7867,A,Yangon,Normal,Home and lifestyle,97.94,1,4.897,2022-08-22 19:18:27
Male,460-35-4390,A,Yangon,Normal,Home and lifestyle,30.68,3,4.602,2024-04-24 11:03:21
Male,343-87-0864,C,Naypyitaw,Member,Health and beauty,75.88,1,3.794,2024-08-05 06:39:39
Male,243-47-2663,C,Naypyitaw,Member,Electronic accessories,18.77,6,5.631,2024-02-12 07:10:09
Male,701-23-5550,B,Mandalay,Member,Home and lifestyle,38.81,4,7.762,2022-12-25 06:08:02
Male,541-48-8554,A,Yangon,Normal,Sports and travel,60.95,9,274.275,2023-02-05 03:34:42
Male,747-58-7183,B,Mandalay,Normal,Fashion accessories,57.27,3,8.5905,2023-01-10 05:20:52
Male,399-69-4630,C,Naypyitaw,Normal,Electronic accessories,22.21,6,6.663,2024-09-08 08:17:23
Male,134-75-2619,A,Yangon,Member,Electronic accessories,19.32,7,6.762,2022-03-05 04:53:36
Male,356-44-8813,B,Mandalay,Normal,Home and lifestyle,37.48,3,5.622,2025-03-02 10:29:17
Male,712-39-0363,A,Yangon,Member,Food and beverages,41.66,6,12.498,2022-05-05 08:48:56
Male,174-75-0888,B,Mandalay,Normal,Electronic accessories,21.58,9,9.711,2024-09-11 11:23:20
Male,866-99-7614,C,Naypyitaw,Normal,Food and beverages,89.2,10,44.6,2025-04-24 14:05:25
Male,760-90-2357,A,Yangon,Member,Electronic accessories,74.51,6,22.353,2021-01-15 13:37:30
Male,514-37-2845,B,Mandalay,Normal,Fashion accessories,99.25,2,9.925,2024-05-29 05:53:34
Male,343-61-3544,B,Mandalay,Member,Sports and travel,26.67,10,13.335,2024-07-17 07:40:52
Male,239-48-4278,A,Yangon,Member,Food and beverages,10.13,7,3.5455,2025-06-14 05:01:40
Male,355-34-6244,B,Mandalay,Normal,Food and beverages,72.39,2,7.239,2023-10-24 15:04:15
