transaction_id,client_id,symbol,transaction_date,type,quantity,price,amount
T147902,C10831,V,2024-02-07,Buy,59,179.68,10601.35
T147903,C10889,V,2022-08-18,Sell,99,226.21,22394.86
T147904,C10256,AAPL,2022-04-28,Sell,80,141.23,11298.15
T147905,C10722,AMZN,2024-04-12,Buy,58,136.51,7917.71
T147906,C10893,TSLA,2022-11-06,Buy,183,178.73,32707.29
T147907,C10321,JNJ,2022-05-10,Sell,114,180.81,20612.32
T147908,C10223,MSFT,2023-10-07,Buy,99,238.63,23624.17
T147909,C10890,TSLA,2020-04-10,Buy,112,201.34,22550.37
T147910,C10998,TSLA,2021-10-29,Buy,180,186.53,33574.72
T147911,C10394,AMZN,2022-06-22,Sell,78,102.4,7987.38
T147912,C10871,AAPL,2023-06-21,Buy,36,128.66,4631.88
T147913,C10915,MSFT,2020-08-29,Buy,179,324.22,58035.28
T147914,C10897,MSFT,2022-07-01,Buy,55,233.55,12845.41
T147915,C10181,TSLA,2024-06-26,Sell,185,231.18,42768.3
T147916,C10201,AMZN,2024-04-19,Sell,18,100.59,1810.54
T147917,C10852,JPM,2022-09-01,Sell,27,137.49,3712.3
T147918,C10560,MSFT,2020-10-07,Sell,16,310.35,4965.61
T147919,C10725,V,2020-09-11,Sell,94,259.89,24429.82
T147920,C10016,BRK.B,2024-10-07,Buy,21,246.49,5176.35
T147921,C10719,V,2023-02-01,Sell,11,251.27,2764.02
T147922,C10662,NVDA,2021-11-23,Sell,144,444.08,63948.14
T147923,C10857,MSFT,2022-11-06,Buy,44,320.34,14094.85
T147924,C10674,GOOGL,2025-04-24,Sell,195,147.72,28805.87
T147925,C10736,GOOGL,2020-08-21,Sell,31,139.24,4316.29
T147926,C10659,BRK.B,2020-10-24,Sell,36,328.92,11841.26
T147927,C10304,JPM,2025-04-04,Buy,164,132.03,21652.32
T147928,C10751,NVDA,2024-09-04,Sell,67,344.57,23086.32
T147929,C10574,NVDA,2021-02-02,Sell,19,427.3,8118.67
T147930,C10445,JNJ,2023-04-23,Buy,171,148.77,25439.81
T147931,C10786,MSFT,2025-02-01,Sell,196,323.86,63476.42
T147932,C10139,AMZN,2024-08-16,Sell,15,141.46,2121.89
T147933,C10606,NVDA,2021-03-27,Sell,199,413.82,82349.43
T147934,C10615,JNJ,2021-09-28,Buy,183,131.89,24136.27
T147935,C10095,NVDA,2020-11-08,Sell,79,435.08,34371.0
T147936,C10986,BRK.B,2022-04-03,Sell,173,340.07,58832.77
T147937,C10978,AAPL,2022-07-21,Buy,20,164.86,3297.11
T147938,C10081,MSFT,2023-10-14,Buy,169,295.39,49920.96
T147939,C10821,MSFT,2024-03-28,Sell,60,296.5,17789.83
T147940,C10813,TSLA,2024-05-12,Sell,4,193.48,773.92
T147941,C10170,MSFT,2024-05-18,Buy,68,240.46,16351.35
T147942,C10189,AAPL,2025-07-22,Buy,21,132.05,2773.05
T147943,C10619,JPM,2021-06-13,Sell,183,156.32,28606.72
T147944,C10369,JPM,2022-07-23,Sell,174,129.17,22474.98
T147945,C10315,GOOGL,2020-11-14,Sell,184,140.49,25849.53
T147946,C10720,BRK.B,2022-11-08,Buy,160,324.68,51949.58
T147947,C10059,AAPL,2022-10-28,Sell,53,132.66,7031.04
T147948,C10607,AAPL,2025-06-19,Sell,188,145.78,27406.35
T147949,C10344,MSFT,2023-06-13,Sell,96,262.51,25200.88
T147950,C10917,AAPL,2022-11-19,Sell,50,138.16,6907.75
T147951,C10578,V,2021-03-28,Sell,174,201.77,35107.32
T147952,C10571,TSLA,2022-02-02,Sell,123,191.24,23522.11
T147953,C10278,AAPL,2022-09-16,Buy,149,139.98,20856.31
T147954,C10952,TSLA,2024-02-26,Buy,76,220.71,16774.18
T147955,C10420,BRK.B,2021-05-02,Buy,47,350.91,16492.74
T147956,C10281,V,2023-12-15,Buy,123,183.09,22519.81
T147957,C10367,JNJ,2025-04-06,Sell,162,159.53,25843.75
T147958,C10947,JPM,2024-04-01,Sell,49,159.16,7798.97
T147959,C10782,NVDA,2020-06-24,Buy,67,323.54,21677.37
T147960,C10895,V,2022-11-23,Buy,9,217.26,1955.32
T147961,C10488,GOOGL,2024-05-06,Buy,5,136.47,682.33
T147962,C10568,V,2020-12-19,Sell,87,234.73,20421.28
T147963,C10860,TSLA,2022-10-01,Sell,125,232.22,29027.28
T147964,C10067,NVDA,2023-05-29,Buy,102,347.03,35396.82
T147965,C10408,JPM,2023-01-18,Buy,72,157.31,11326.0
T147966,C10361,GOOGL,2024-10-19,Buy,108,117.0,12635.49
T147967,C10535,JPM,2023-12-07,Buy,21,131.54,2762.3
T147968,C10337,JPM,2024-04-05,Sell,48,153.49,7367.47
T147969,C10495,TSLA,2025-08-15,Sell,81,196.85,15944.58
T147970,C10380,JPM,2024-02-06,Buy,27,154.87,4181.49
T147971,C10493,V,2024-06-05,Buy,20,262.43,5248.63
T147972,C10949,AAPL,2025-03-29,Buy,62,136.28,8449.19
T147973,C10726,JPM,2022-09-16,Sell,107,115.48,12356.01
T147974,C10335,AMZN,2020-05-02,Buy,90,101.21,9109.07
T147975,C10663,JNJ,2022-04-16,Buy,125,191.44,23929.85
T147976,C10773,NVDA,2022-12-09,Buy,126,338.85,42694.53
T147977,C10981,JNJ,2022-10-01,Sell,171,151.51,25908.23
T147978,C10137,TSLA,2024-05-15,Sell,83,203.56,16895.79
T147979,C10114,JNJ,2025-03-14,Buy,146,168.6,24616.2
T147980,C10472,JPM,2024-11-06,Sell,137,161.62,22142.37
T147981,C10900,NVDA,2025-08-10,Sell,28,355.59,9956.46
T147982,C10020,TSLA,2022-06-21,Buy,124,193.22,23959.31
T147983,C10103,V,2023-07-15,Sell,46,198.56,9133.93
T147984,C10270,JNJ,2024-05-12,Sell,130,151.02,19632.06
T147985,C10879,AMZN,2023-11-24,Buy,147,131.89,19387.24
T147986,C10334,JPM,2020-10-29,Buy,42,167.73,7044.55
T147987,C10025,AMZN,2023-11-18,Sell,119,140.58,16729.03
T147988,C10264,GOOGL,2021-05-11,Sell,132,145.08,19150.78
T147989,C10657,JPM,2020-10-06,Buy,157,119.48,18758.99
T147990,C10854,NVDA,2024-07-02,Sell,131,330.29,43267.53
T147991,C10058,TSLA,2020-04-19,Sell,150,180.11,27016.2
T147992,C10486,TSLA,2021-01-19,Buy,24,187.66,4503.73
T147993,C10826,AAPL,2023-11-23,Sell,139,160.96,22373.49
T147994,C10769,AMZN,2020-09-02,Sell,125,107.92,13489.59
T147995,C10778,GOOGL,2021-03-12,Sell,154,128.32,19761.2
T147996,C10370,JPM,2022-08-02,Buy,189,130.16,24600.28
T147997,C10384,AMZN,2022-09-06,Buy,17,123.07,2092.26
T147998,C10244,BRK.B,2021-06-28,Sell,181,303.85,54996.44
T147999,C10186,JNJ,2021-06-16,Sell,153,168.91,25842.52
T148000,C10746,AAPL,2023-08-31,Sell,192,162.4,31180.78
T148001,C10723,BRK.B,2022-08-04,Sell,190,322.53,61281.02
T148002,C10499,TSLA,2023-07-11,Buy,15,204.73,3070.95
T148003,C10434,JNJ,2020-12-30,Buy,176,164.72,28990.33
T148004,C10328,NVDA,2021-04-28,Sell,108,421.59,45531.77
T148005,C10177,AAPL,2025-05-27,Sell,31,127.1,3940.11
T148006,C10411,GOOGL,2023-05-14,Buy,62,134.1,8314.39
T148007,C10997,BRK.B,2021-07-03,Sell,18,349.21,6285.86
T148008,C10522,GOOGL,2021-03-05,Sell,11,149.68,1646.45
T148009,C10388,JNJ,2020-07-17,Sell,129,138.46,17861.23
T148010,C10876,TSLA,2025-04-08,Buy,86,220.57,18969.34
T148011,C10220,NVDA,2021-09-12,Buy,75,406.77,30507.86
T148012,C10903,JPM,2024-12-26,Buy,62,160.32,9939.74
T148013,C10190,NVDA,2022-08-08,Sell,64,348.09,22277.78
T148014,C10177,MSFT,2021-05-13,Sell,128,264.91,33908.17
T148015,C10522,V,2021-12-27,Sell,193,176.9,34141.5
T148016,C10070,MSFT,2023-03-22,Buy,49,287.77,14100.58
T148017,C10531,MSFT,2020-11-04,Buy,37,315.75,11682.93
T148018,C10986,AMZN,2023-01-19,Sell,39,129.48,5049.57
T148019,C10290,NVDA,2024-06-13,Buy,110,367.55,40430.44
T148020,C10601,TSLA,2025-03-18,Buy,45,236.96,10663.34
T148021,C10649,MSFT,2020-08-06,Sell,33,294.08,9704.66
T148022,C10680,MSFT,2024-10-02,Buy,169,326.88,55242.43
T148023,C10145,TSLA,2024-12-22,Buy,118,235.52,27790.8
T148024,C10023,AMZN,2020-07-11,Sell,84,122.73,10309.18
T148025,C10354,NVDA,2023-06-21,Sell,96,396.06,38021.32
T148026,C10222,AAPL,2024-04-15,Buy,8,141.3,1130.37
T148027,C10836,AAPL,2023-05-18,Buy,14,167.24,2341.4
T148028,C10185,MSFT,2022-07-31,Sell,35,302.5,10587.4
T148029,C10688,NVDA,2022-12-27,Sell,162,407.86,66073.77
T148030,C10991,JNJ,2024-08-19,Buy,15,134.67,2020.04
T148031,C10590,JNJ,2023-05-09,Sell,127,174.6,22174.38
T148032,C10436,AMZN,2022-02-22,Sell,29,137.66,3992.16
T148033,C10843,NVDA,2020-06-29,Buy,7,378.12,2646.82
T148034,C10248,JPM,2024-11-02,Buy,34,151.01,5134.46
T148035,C10088,V,2020-05-17,Buy,146,176.79,25811.92
T148036,C10523,AAPL,2020-05-06,Sell,186,147.3,27397.18
T148037,C10024,GOOGL,2020-01-19,Sell,193,121.68,23483.68
T148038,C10636,GOOGL,2025-12-04,Sell,196,108.42,21249.84
T148039,C10601,AMZN,2024-12-05,Sell,172,101.63,17479.71
T148040,C10322,V,2025-05-04,Buy,86,200.57,17248.61
T148041,C10801,TSLA,2022-02-17,Sell,180,193.03,34744.97
T148042,C10315,AAPL,2022-04-10,Buy,96,122.69,11778.68
T148043,C10769,JPM,2024-04-04,Sell,96,130.0,12479.75
T148044,C10127,TSLA,2023-02-13,Sell,47,225.34,10590.84
T148045,C10532,JPM,2020-10-05,Buy,76,135.39,10289.52
T148046,C10667,JPM,2024-09-09,Sell,63,145.84,9188.07
T148047,C10705,GOOGL,2024-08-25,Sell,14,114.93,1609.05
T148048,C10672,AMZN,2021-03-08,Buy,97,134.93,13087.88
T148049,C10337,BRK.B,2022-10-17,Buy,190,331.51,62986.69
T148050,C10795,AMZN,2023-10-30,Sell,88,102.71,9038.79
T148051,C10191,NVDA,2020-10-18,Sell,49,334.01,16366.31
T148052,C10197,JNJ,2021-12-01,Buy,8,137.13,1097.01
T148053,C10104,BRK.B,2025-10-06,Buy,146,264.99,38689.04
T148054,C10102,MSFT,2022-02-13,Buy,101,310.49,31359.48
T148055,C10013,V,2025-10-27,Sell,65,176.08,11445.15
T148056,C10550,AAPL,2023-10-24,Buy,18,159.73,2875.22
T148057,C10348,JNJ,2025-05-18,Sell,10,185.15,1851.48
T148058,C10032,TSLA,2024-07-16,Sell,91,200.18,18216.18
T148059,C10641,GOOGL,2020-06-03,Sell,32,143.67,4597.49
T148060,C10124,JPM,2021-01-07,Sell,98,152.71,14965.69
T148061,C10746,JNJ,2020-01-04,Buy,156,189.85,29616.07
T148062,C10062,TSLA,2020-08-10,Buy,152,206.77,31428.85
T148063,C10172,GOOGL,2022-03-22,Buy,85,132.18,11235.23
T148064,C10820,AAPL,2024-06-02,Buy,116,155.55,18044.37
T148065,C10909,V,2022-12-28,Sell,178,202.36,36019.45
T148066,C10121,AMZN,2021-11-07,Buy,76,109.72,8338.36
T148067,C10733,AMZN,2025-02-11,Buy,68,99.23,6747.46
T148068,C10933,AMZN,2024-02-11,Buy,134,111.68,14964.78
T148069,C10519,NVDA,2022-12-29,Buy,191,371.83,71019.92
T148070,C10088,GOOGL,2021-09-06,Sell,92,138.52,12743.49
T148071,C10986,BRK.B,2022-02-06,Sell,89,319.11,28400.49
T148072,C10536,MSFT,2024-01-10,Sell,197,306.61,60402.52
T148073,C10842,MSFT,2023-10-22,Sell,49,303.18,14855.58
T148074,C10789,V,2023-07-29,Sell,172,218.95,37658.94
T148075,C10038,TSLA,2024-10-31,Buy,28,205.54,5755.01
T148076,C10549,V,2022-05-21,Sell,150,213.83,32074.09
T148077,C10674,JNJ,2025-09-28,Buy,6,147.04,882.25
T148078,C10891,AAPL,2024-10-23,Buy,133,133.69,17780.57
T148079,C10480,AMZN,2023-09-01,Buy,45,119.21,5364.3
T148080,C10440,GOOGL,2021-02-18,Buy,52,151.65,7885.65
T148081,C10087,JPM,2021-12-04,Sell,2,140.74,281.48
T148082,C10205,MSFT,2024-08-04,Sell,122,285.66,34850.28
T148083,C10951,V,2022-02-06,Buy,48,253.73,12178.96
T148084,C10905,TSLA,2022-12-11,Sell,19,219.19,4164.69
T148085,C10930,JNJ,2020-12-17,Sell,142,182.97,25981.43
T148086,C10950,JNJ,2025-09-14,Sell,38,183.66,6978.91
T148087,C10337,AMZN,2025-10-25,Sell,75,131.69,9876.76
T148088,C10476,JNJ,2022-10-05,Buy,56,169.58,9496.2
T148089,C10743,MSFT,2024-07-13,Buy,65,315.08,20480.37
T148090,C10572,V,2025-05-13,Buy,6,246.19,1477.14
T148091,C10170,JNJ,2020-12-05,Sell,137,188.78,25862.78
T148092,C10592,AMZN,2025-09-20,Buy,187,118.38,22137.37
T148093,C10532,MSFT,2021-05-19,Sell,106,268.2,28429.22
T148094,C10274,V,2024-01-25,Sell,84,183.3,15397.27
T148095,C10158,GOOGL,2025-02-22,Buy,188,112.0,21055.35
T148096,C10528,BRK.B,2023-11-13,Sell,118,252.9,29841.69
T148097,C10284,NVDA,2021-02-04,Buy,96,332.59,31928.7
T148098,C10178,MSFT,2022-04-17,Sell,127,269.36,34209.2
T148099,C10997,MSFT,2020-01-15,Sell,137,230.76,31613.93
T148100,C10738,TSLA,2021-11-04,Buy,36,201.99,7271.62
T148101,C10153,JPM,2022-10-16,Sell,92,126.1,11601.44
T148102,C10780,JPM,2023-11-05,Sell,60,139.84,8390.32
T148103,C10876,NVDA,2020-06-27,Sell,108,379.38,40973.15
T148104,C10620,BRK.B,2024-10-05,Sell,140,272.81,38194.05
T148105,C10713,JNJ,2020-07-12,Buy,165,138.0,22769.85
T148106,C10544,JPM,2020-08-14,Buy,44,120.0,5279.87
T148107,C10068,AMZN,2021-09-06,Sell,172,128.94,22178.23
T148108,C10969,AMZN,2024-05-07,Sell,137,137.54,18842.44
T148109,C10896,JPM,2024-11-19,Buy,144,127.03,18292.63
T148110,C10683,TSLA,2024-08-19,Sell,23,234.69,5397.97
T148111,C10424,AMZN,2024-09-24,Buy,128,129.94,16631.92
T148112,C10614,V,2022-11-07,Sell,27,208.49,5629.25
T148113,C10357,JNJ,2023-04-04,Buy,97,149.22,14474.76
T148114,C10054,AMZN,2023-01-04,Sell,61,130.84,7981.39
T148115,C10025,NVDA,2020-02-18,Buy,35,463.26,16214.0
T148116,C10212,TSLA,2020-06-13,Sell,187,160.43,30001.17
T148117,C10221,JPM,2021-12-26,Sell,81,161.91,13115.07
T148118,C10758,BRK.B,2024-08-01,Sell,116,352.06,40839.21
T148119,C10374,JNJ,2021-10-14,Sell,102,167.16,17050.31
T148120,C10861,NVDA,2025-07-07,Sell,72,371.94,26779.78
T148121,C10687,MSFT,2024-07-11,Sell,113,306.57,34642.8
T148122,C10185,NVDA,2022-12-25,Sell,28,414.55,11607.26
T148123,C10650,GOOGL,2025-09-13,Sell,38,125.95,4785.97
T148124,C10232,BRK.B,2020-03-03,Buy,165,310.46,51226.71
T148125,C10760,V,2022-09-02,Buy,103,176.1,18138.31
T148126,C10166,GOOGL,2023-05-19,Buy,193,114.1,22021.87
T148127,C10313,NVDA,2025-01-02,Buy,49,449.16,22008.78
T148128,C10625,BRK.B,2020-11-02,Sell,36,309.61,11145.82
T148129,C10090,MSFT,2021-07-12,Buy,91,232.23,21132.67
T148130,C10927,AAPL,2025-04-14,Buy,185,145.44,26907.18
T148131,C10672,AMZN,2025-06-04,Sell,96,133.88,12852.0
T148132,C10737,NVDA,2023-09-19,Buy,130,413.18,53713.2
T148133,C10743,TSLA,2023-02-27,Sell,176,170.45,29998.7
T148134,C10389,TSLA,2025-12-30,Buy,151,218.71,33025.24
T148135,C10237,MSFT,2023-10-19,Sell,140,258.68,36214.8
T148136,C10762,JNJ,2024-10-23,Buy,118,175.67,20729.04
T148137,C10229,AAPL,2023-11-16,Sell,159,153.88,24467.33
T148138,C10612,NVDA,2021-09-09,Sell,150,384.76,57713.89
T148139,C10679,BRK.B,2020-01-09,Sell,18,277.83,5000.97
T148140,C10461,JNJ,2022-02-05,Sell,189,148.67,28097.75
T148141,C10531,JNJ,2023-03-04,Sell,196,161.52,31657.33
T148142,C10656,V,2025-10-30,Sell,177,187.73,33227.98
T148143,C10849,MSFT,2020-05-12,Buy,147,246.53,36239.46
T148144,C10511,V,2023-11-07,Buy,38,253.22,9622.28
T148145,C10640,JPM,2025-02-10,Buy,57,146.91,8373.91
T148146,C10914,BRK.B,2024-10-29,Sell,75,316.6,23745.19
T148147,C10945,JPM,2024-09-12,Buy,35,126.93,4442.46
T148148,C10192,JNJ,2020-06-21,Buy,133,149.19,19841.88
T148149,C10439,GOOGL,2023-04-17,Sell,15,119.15,1787.31
T148150,C10573,TSLA,2020-02-11,Sell,162,228.37,36996.29
T148151,C10059,JPM,2021-08-05,Buy,157,167.94,26365.92
T148152,C10107,JNJ,2022-06-06,Buy,148,189.9,28105.57
T148153,C10282,AMZN,2020-12-22,Sell,82,121.93,9998.53
T148154,C10565,AMZN,2022-10-29,Buy,168,101.29,17016.7
T148155,C10724,JPM,2022-06-01,Buy,95,134.33,12761.58
T148156,C10470,V,2021-02-27,Sell,17,177.36,3015.12
T148157,C10956,BRK.B,2024-08-25,Buy,86,276.99,23821.35
T148158,C10181,V,2024-07-01,Buy,169,238.74,40347.9
T148159,C10281,JNJ,2025-07-28,Sell,182,133.17,24236.28
T148160,C10368,V,2022-01-22,Sell,1,196.87,196.87
T148161,C10656,MSFT,2020-04-07,Buy,138,311.72,43017.63
T148162,C10392,MSFT,2023-11-21,Sell,25,250.02,6250.56
T148163,C10493,AMZN,2021-02-21,Buy,123,125.78,15470.69
T148164,C10847,V,2021-04-22,Buy,94,226.88,21326.95
T148165,C10592,NVDA,2022-11-14,Sell,153,351.59,53793.63
T148166,C10340,MSFT,2022-04-04,Buy,47,255.57,12011.77
T148167,C10352,AAPL,2025-10-02,Buy,197,178.87,35238.1
T148168,C10875,V,2023-04-30,Buy,132,261.6,34531.14
T148169,C10661,TSLA,2025-05-05,Sell,18,173.07,3115.25
T148170,C10178,V,2022-03-24,Buy,98,246.29,24136.5
T148171,C10635,TSLA,2021-03-14,Sell,191,177.57,33916.17
T148172,C10487,GOOGL,2022-12-09,Buy,166,147.02,24405.99
T148173,C10022,MSFT,2021-04-01,Sell,82,257.2,21090.07
T148174,C10993,MSFT,2021-09-04,Buy,118,323.48,38170.51
T148175,C10118,JPM,2021-03-03,Buy,27,134.45,3630.1
T148176,C10054,JPM,2023-06-23,Buy,191,156.32,29857.82
T148177,C10490,TSLA,2023-10-16,Sell,132,169.16,22329.65
T148178,C10803,NVDA,2022-05-17,Buy,48,381.55,18314.3
T148179,C10336,JNJ,2024-03-11,Sell,89,172.0,15308.02
T148180,C10250,BRK.B,2024-08-07,Sell,127,351.32,44617.69
T148181,C10074,MSFT,2021-05-07,Sell,58,296.6,17202.72
T148182,C10799,GOOGL,2022-11-01,Sell,190,148.23,28164.2
T148183,C10688,TSLA,2023-06-17,Buy,64,214.64,13736.8
T148184,C10236,V,2023-11-15,Sell,85,260.94,22179.69
T148185,C10763,AAPL,2025-08-27,Buy,6,159.26,955.55
T148186,C10134,AMZN,2024-10-25,Buy,129,126.46,16313.01
T148187,C10555,JNJ,2023-01-30,Buy,127,151.89,19290.55
T148188,C10090,AAPL,2024-06-12,Buy,140,125.52,17572.56
T148189,C10860,NVDA,2021-07-18,Sell,136,354.92,48269.27
T148190,C10849,BRK.B,2025-06-29,Sell,94,273.34,25694.18
T148191,C10297,AMZN,2023-07-15,Sell,1,119.07,119.07
T148192,C10644,AAPL,2023-10-20,Sell,18,175.38,3156.8
T148193,C10589,V,2024-11-27,Buy,190,221.41,42068.07
T148194,C10895,AAPL,2021-02-13,Sell,139,149.16,20732.62
T148195,C10737,AMZN,2025-09-11,Buy,173,134.08,23195.12
T148196,C10078,AAPL,2023-05-31,Buy,109,141.64,15439.18
T148197,C10832,GOOGL,2020-04-22,Sell,151,122.9,18558.51
T148198,C10264,AMZN,2022-03-20,Sell,167,107.04,17875.9
T148199,C10254,V,2025-03-20,Sell,176,190.23,33480.54
T148200,C10661,AMZN,2025-02-03,Buy,122,140.37,17124.74
T148201,C10123,NVDA,2021-11-08,Sell,50,379.84,18991.95
T148202,C10240,TSLA,2025-12-29,Sell,197,216.25,42601.35
T148203,C10853,JPM,2023-01-06,Buy,190,166.3,31596.24
T148204,C10415,AMZN,2024-08-11,Buy,153,122.76,18781.67
T148205,C10160,JNJ,2022-09-10,Sell,187,139.42,26071.79
T148206,C10823,BRK.B,2022-02-12,Sell,72,296.11,21319.84
T148207,C10481,V,2022-10-19,Sell,81,182.97,14820.62
T148208,C10000,BRK.B,2025-12-23,Buy,3,354.48,1063.43
T148209,C10959,MSFT,2024-02-21,Sell,124,234.79,29113.83
T148210,C10532,V,2022-10-05,Buy,58,253.35,14694.06
T148211,C10137,BRK.B,2020-06-07,Sell,136,298.58,40606.9
T148212,C10869,MSFT,2024-03-23,Buy,184,316.22,58184.69
T148213,C10790,BRK.B,2021-08-02,Sell,137,269.81,36963.69
T148214,C10172,V,2023-05-18,Buy,47,177.53,8343.68
T148215,C10292,JNJ,2022-09-18,Buy,193,136.26,26297.34
T148216,C10502,JNJ,2024-04-26,Buy,76,160.71,12213.68
T148217,C10323,MSFT,2020-07-08,Sell,105,238.68,25061.33
T148218,C10329,TSLA,2024-11-14,Buy,14,232.77,3258.77
T148219,C10920,NVDA,2024-12-05,Sell,191,326.45,62352.18
T148220,C10298,JPM,2025-10-19,Sell,51,152.37,7770.82
T148221,C10977,MSFT,2023-04-27,Buy,190,300.89,57169.58
T148222,C10528,AMZN,2020-03-04,Buy,120,132.16,15858.63
T148223,C10726,V,2024-04-02,Buy,162,231.7,37534.99
T148224,C10769,BRK.B,2020-03-22,Buy,184,282.52,51984.45
T148225,C10762,BRK.B,2025-08-10,Buy,180,355.67,64019.91
T148226,C10442,TSLA,2023-01-14,Buy,183,170.51,31203.73
T148227,C10872,NVDA,2025-04-04,Buy,156,429.16,66948.94
T148228,C10006,AMZN,2020-02-05,Sell,98,105.05,10294.69
T148229,C10153,MSFT,2024-01-01,Buy,142,279.94,39751.89
T148230,C10758,AMZN,2023-08-31,Sell,143,134.41,19220.82
T148231,C10983,AMZN,2021-06-24,Sell,163,100.75,16421.98
T148232,C10125,MSFT,2020-03-10,Sell,180,333.72,60069.42
T148233,C10209,NVDA,2024-06-23,Sell,12,379.6,4555.16
T148234,C10134,V,2025-07-10,Sell,49,255.45,12516.98
T148235,C10675,NVDA,2022-02-03,Sell,108,388.41,41947.87
T148236,C10204,MSFT,2024-10-24,Buy,153,287.08,43923.62
T148237,C10183,V,2024-05-18,Sell,141,195.16,27518.04
T148238,C10152,V,2023-03-31,Sell,14,248.3,3476.18
T148239,C10723,MSFT,2023-11-19,Sell,106,275.37,29188.94
T148240,C10158,GOOGL,2020-02-01,Sell,19,133.25,2531.77
T148241,C10013,AAPL,2024-07-16,Sell,7,157.79,1104.54
T148242,C10057,JNJ,2022-09-09,Buy,183,189.79,34731.49
T148243,C10110,NVDA,2021-09-04,Sell,45,407.15,18321.88
T148244,C10749,AAPL,2025-02-20,Sell,74,129.36,9572.73
T148245,C10760,AMZN,2022-06-18,Buy,20,118.74,2374.77
T148246,C10663,AAPL,2023-04-17,Buy,141,144.91,20432.74
T148247,C10008,TSLA,2020-07-21,Buy,58,205.55,11921.73
T148248,C10494,JPM,2024-07-09,Buy,81,145.54,11788.76
T148249,C10119,TSLA,2025-12-12,Sell,61,205.8,12553.81
T148250,C10770,BRK.B,2020-06-29,Sell,21,348.25,7313.34
T148251,C10752,JNJ,2020-07-25,Buy,149,174.57,26011.1
T148252,C10526,TSLA,2022-07-22,Buy,94,217.56,20450.23
T148253,C10420,TSLA,2022-08-18,Sell,2,168.81,337.63
T148254,C10060,V,2024-05-23,Buy,38,258.02,9804.78
T148255,C10823,NVDA,2023-10-21,Sell,59,376.06,22187.4
T148256,C10243,JNJ,2025-09-17,Sell,104,150.27,15628.48
T148257,C10907,JPM,2021-03-27,Sell,64,151.26,9680.59
T148258,C10705,NVDA,2025-11-24,Buy,175,327.22,57263.57
T148259,C10213,MSFT,2020-07-19,Sell,151,322.7,48728.0
T148260,C10399,BRK.B,2022-02-01,Buy,115,280.36,32241.01
T148261,C10645,JPM,2024-01-04,Buy,13,137.92,1792.93
T148262,C10392,GOOGL,2021-03-04,Buy,47,156.18,7340.53
T148263,C10680,AAPL,2024-01-05,Buy,6,139.16,834.98
T148264,C10033,BRK.B,2020-03-15,Sell,198,240.79,47676.72
T148265,C10107,JPM,2025-12-04,Buy,49,115.45,5656.85
T148266,C10315,GOOGL,2025-07-06,Buy,183,151.94,27805.67
T148267,C10042,JPM,2021-06-25,Sell,194,143.72,27882.32
T148268,C10464,JPM,2025-07-12,Sell,140,146.47,20505.46
T148269,C10019,AAPL,2024-11-06,Sell,153,154.8,23684.96
T148270,C10332,AAPL,2025-03-12,Buy,53,160.57,8510.04
T148271,C10791,GOOGL,2023-02-08,Sell,119,153.39,18252.93
T148272,C10337,AAPL,2021-07-06,Sell,40,125.68,5027.26
T148273,C10280,JPM,2020-10-16,Sell,184,117.87,21688.54
T148274,C10268,BRK.B,2020-09-28,Sell,111,337.72,37486.82
T148275,C10412,MSFT,2021-01-07,Sell,2,239.82,479.65
T148276,C10538,TSLA,2020-10-25,Buy,54,231.96,12525.87
T148277,C10695,AMZN,2025-04-27,Sell,104,107.68,11198.89
T148278,C10931,JPM,2022-07-14,Sell,180,162.07,29172.16
T148279,C10154,GOOGL,2020-08-19,Buy,14,122.32,1712.42
T148280,C10209,JPM,2023-12-15,Buy,72,123.44,8888.0
T148281,C10965,JNJ,2024-03-29,Sell,40,152.98,6119.36
T148282,C10900,GOOGL,2022-06-11,Buy,140,135.07,18909.11
T148283,C10408,MSFT,2024-08-20,Buy,20,234.77,4695.42
T148284,C10359,TSLA,2024-07-18,Buy,109,160.87,17535.26
T148285,C10025,GOOGL,2023-01-20,Sell,164,142.05,23296.25
T148286,C10711,AAPL,2024-02-09,Sell,188,121.88,22913.87
T148287,C10039,AMZN,2023-03-01,Buy,46,110.91,5101.7
T148288,C10026,V,2023-10-11,Buy,99,209.0,20690.75
T148289,C10198,MSFT,2020-11-30,Sell,172,248.66,42769.46
T148290,C10941,GOOGL,2024-02-25,Buy,58,108.75,6307.26
T148291,C10455,TSLA,2022-05-26,Buy,176,220.76,38852.95
T148292,C10100,JPM,2020-06-14,Buy,199,114.78,22841.26
T148293,C10401,NVDA,2021-07-08,Buy,39,464.56,18117.79
T148294,C10601,MSFT,2023-09-11,Sell,192,287.15,55132.14
T148295,C10633,AMZN,2024-09-28,Buy,93,114.62,10659.32
T148296,C10294,V,2023-08-13,Sell,152,257.38,39121.8
T148297,C10909,JNJ,2021-04-28,Buy,86,176.73,15198.98
T148298,C10091,JNJ,2021-03-06,Buy,58,175.91,10202.55
T148299,C10610,JPM,2025-01-07,Buy,96,119.49,11471.34
T148300,C10417,V,2022-02-02,Sell,35,198.65,6952.92
T148301,C10796,AMZN,2021-12-22,Sell,51,99.69,5083.99
T148302,C10728,MSFT,2021-08-17,Sell,106,315.59,33452.91
T148303,C10128,GOOGL,2022-07-10,Sell,171,126.98,21712.92
