client_id,date,type,amount,transaction_month
C10475,2025-05-07,Deposit,6430.0,2025-05
C10475,2025-05-18,Withdrawal,1849.0,2025-05
C10476,2024-09-18,Deposit,12281.0,2024-09
C10476,2025-03-31,Withdrawal,1911.0,2025-03
C10477,2025-10-03,Deposit,49527.0,2025-10
C10478,2021-01-08,Deposit,20851.0,2021-01
C10478,2023-11-03,Deposit,3582.0,2023-11
C10478,2025-01-14,Withdrawal,933.0,2025-01
C10478,2023-11-17,Deposit,6994.0,2023-11
C10478,2022-11-08,Withdrawal,678.0,2022-11
C10478,2021-06-29,Withdrawal,4344.0,2021-06
C10478,2024-07-16,Withdrawal,1849.0,2024-07
C10478,2024-03-08,Withdrawal,507.0,2024-03
C10478,2022-06-03,Deposit,5849.0,2022-06
C10478,2023-08-15,Withdrawal,3698.0,2023-08
C10478,2023-05-23,Deposit,5830.0,2023-05
C10478,2024-11-18,Withdrawal,3086.0,2024-11
C10478,2024-10-07,Withdrawal,1808.0,2024-10
C10478,2024-05-15,Deposit,1729.0,2024-05
C10478,2021-09-01,Withdrawal,3193.0,2021-09
C10478,2023-04-24,Deposit,5025.0,2023-04
C10478,2023-07-09,Withdrawal,1841.0,2023-07
C10478,2022-10-31,Withdrawal,2049.0,2022-10
C10478,2023-01-03,Deposit,7098.0,2023-01
C10479,2020-07-09,Deposit,16882.0,2020-07
C10479,2022-03-20,Deposit,6542.0,2022-03
C10479,2023-06-02,Withdrawal,956.0,2023-06
C10479,2023-04-24,Withdrawal,4178.0,2023-04
C10479,2021-08-07,Withdrawal,916.0,2021-08
C10479,2024-12-25,Deposit,5996.0,2024-12
C10480,2025-10-03,Deposit,46890.0,2025-10
C10481,2023-02-14,Deposit,8065.0,2023-02
C10481,2025-03-10,Deposit,2240.0,2025-03
C10481,2024-12-21,Deposit,7218.0,2024-12
C10481,2023-07-27,Withdrawal,2939.0,2023-07
C10481,2024-02-15,Withdrawal,862.0,2024-02
C10482,2023-11-20,Deposit,43708.0,2023-11
C10482,2024-10-18,Deposit,4526.0,2024-10
C10482,2024-05-31,Withdrawal,3578.0,2024-05
C10482,2025-09-05,Deposit,2086.0,2025-09
C10483,2021-07-29,Deposit,45182.0,2021-07
C10483,2024-06-26,Deposit,2537.0,2024-06
C10483,2022-10-21,Deposit,549.0,2022-10
C10483,2022-09-08,Withdrawal,1796.0,2022-09
C10483,2024-02-17,Withdrawal,1630.0,2024-02
C10483,2023-10-25,Withdrawal,2681.0,2023-10
C10483,2022-11-06,Deposit,8625.0,2022-11
C10483,2023-01-03,Deposit,4709.0,2023-01
C10483,2024-03-02,Withdrawal,971.0,2024-03
C10483,2023-05-14,Withdrawal,597.0,2023-05
C10483,2022-11-25,Deposit,2093.0,2022-11
C10484,2022-12-13,Deposit,38768.0,2022-12
C10484,2023-06-03,Deposit,2459.0,2023-06
C10485,2023-06-18,Deposit,39535.0,2023-06
C10485,2024-12-11,Withdrawal,1001.0,2024-12
C10485,2024-04-06,Deposit,871.0,2024-04
C10485,2024-01-14,Deposit,1294.0,2024-01
C10485,2023-08-15,Deposit,1911.0,2023-08
C10485,2024-04-19,Deposit,3121.0,2024-04
C10485,2025-01-05,Deposit,8072.0,2025-01
C10485,2023-09-17,Deposit,9191.0,2023-09
C10485,2025-05-18,Deposit,8776.0,2025-05
C10486,2022-07-10,Deposit,43561.0,2022-07
C10486,2022-09-27,Withdrawal,1787.0,2022-09
C10487,2021-05-01,Deposit,39377.0,2021-05
C10487,2023-07-27,Deposit,4166.0,2023-07
C10487,2024-07-08,Withdrawal,4750.0,2024-07
C10487,2022-02-13,Withdrawal,641.0,2022-02
C10487,2023-01-05,Withdrawal,4551.0,2023-01
C10487,2022-01-15,Withdrawal,1029.0,2022-01
C10487,2023-06-25,Withdrawal,1267.0,2023-06
C10487,2023-10-23,Withdrawal,1847.0,2023-10
C10487,2024-06-13,Withdrawal,861.0,2024-06
C10487,2021-10-06,Withdrawal,1074.0,2021-10
C10487,2022-05-18,Deposit,4601.0,2022-05
C10488,2020-04-07,Deposit,34262.0,2020-04
C10488,2021-07-03,Deposit,6134.0,2021-07
C10488,2024-03-17,Deposit,326.0,2024-03
C10488,2021-04-19,Withdrawal,2032.0,2021-04
C10488,2021-03-16,Deposit,3750.0,2021-03
C10488,2020-10-17,Withdrawal,3716.0,2020-10
C10488,2021-02-20,Withdrawal,1116.0,2021-02
C10488,2021-07-30,Deposit,4147.0,2021-07
C10488,2025-06-28,Withdrawal,1005.0,2025-06
C10488,2021-04-04,Deposit,5621.0,2021-04
C10488,2021-10-22,Withdrawal,988.0,2021-10
C10489,2020-05-30,Deposit,28455.0,2020-05
C10489,2022-03-18,Withdrawal,4241.0,2022-03
C10489,2024-01-15,Deposit,3757.0,2024-01
C10489,2021-10-14,Withdrawal,2517.0,2021-10
C10489,2024-08-04,Withdrawal,1123.0,2024-08
C10489,2023-09-03,Withdrawal,4281.0,2023-09
C10489,2025-04-28,Deposit,1383.0,2025-04
C10489,2021-09-30,Withdrawal,2550.0,2021-09
C10489,2021-08-21,Deposit,2644.0,2021-08
C10489,2023-01-03,Withdrawal,2130.0,2023-01
C10489,2020-09-08,Withdrawal,4562.0,2020-09
C10489,2020-09-10,Deposit,4369.0,2020-09
C10489,2024-06-25,Deposit,5561.0,2024-06
C10489,2024-07-28,Deposit,9671.0,2024-07
C10489,2023-05-07,Withdrawal,2344.0,2023-05
C10490,2021-05-30,Deposit,35784.0,2021-05
C10490,2023-09-06,Deposit,4416.0,2023-09
C10490,2025-01-08,Withdrawal,752.0,2025-01
C10490,2022-07-03,Deposit,8415.0,2022-07
C10490,2023-06-22,Withdrawal,3263.0,2023-06
C10490,2024-11-07,Withdrawal,1896.0,2024-11
C10490,2021-09-09,Withdrawal,2484.0,2021-09
C10490,2025-08-02,Deposit,6097.0,2025-08
C10490,2023-09-17,Deposit,7676.0,2023-09
C10491,2022-11-04,Deposit,42966.0,2022-11
C10491,2024-11-23,Deposit,6124.0,2024-11
C10491,2024-01-01,Withdrawal,2022.0,2024-01
C10491,2023-11-14,Withdrawal,754.0,2023-11
C10491,2023-11-24,Withdrawal,3854.0,2023-11
C10491,2023-07-11,Deposit,1634.0,2023-07
C10491,2023-04-05,Withdrawal,3927.0,2023-04
C10491,2024-02-26,Deposit,9231.0,2024-02
C10492,2025-01-23,Deposit,9986.0,2025-01
C10493,2020-07-01,Deposit,24375.0,2020-07
C10493,2021-06-04,Deposit,4795.0,2021-06
C10493,2023-03-28,Deposit,5783.0,2023-03
C10493,2021-10-15,Deposit,5579.0,2021-10
C10493,2024-10-25,Deposit,9449.0,2024-10
C10493,2024-07-05,Withdrawal,3834.0,2024-07
C10493,2023-02-02,Deposit,4464.0,2023-02
C10493,2021-09-19,Deposit,3103.0,2021-09
C10493,2021-10-11,Withdrawal,2990.0,2021-10
C10494,2024-07-12,Deposit,9819.0,2024-07
C10494,2025-03-01,Withdrawal,1723.0,2025-03
C10495,2024-03-08,Deposit,19835.0,2024-03
C10495,2024-10-10,Deposit,4834.0,2024-10
C10496,2021-04-12,Deposit,22559.0,2021-04
C10496,2025-04-28,Withdrawal,2976.0,2025-04
C10496,2025-03-23,Withdrawal,2684.0,2025-03
C10496,2022-10-14,Deposit,8714.0,2022-10
C10496,2025-07-17,Withdrawal,4814.0,2025-07
C10496,2023-09-07,Deposit,4618.0,2023-09
C10496,2022-09-16,Withdrawal,2249.0,2022-09
C10496,2024-08-03,Deposit,4115.0,2024-08
C10497,2021-04-19,Deposit,44988.0,2021-04
C10497,2025-09-16,Deposit,8320.0,2025-09
C10497,2021-07-06,Deposit,2056.0,2021-07
C10497,2024-04-29,Withdrawal,2445.0,2024-04
C10497,2023-06-07,Deposit,3403.0,2023-06
C10498,2020-09-02,Deposit,28081.0,2020-09
C10498,2024-06-11,Deposit,4030.0,2024-06
C10498,2023-05-06,Deposit,5007.0,2023-05
C10498,2025-03-29,Withdrawal,2817.0,2025-03
C10498,2023-05-07,Deposit,4634.0,2023-05
C10498,2025-03-19,Withdrawal,1552.0,2025-03
C10498,2024-12-03,Withdrawal,4507.0,2024-12
C10498,2021-10-24,Deposit,641.0,2021-10
C10498,2023-11-17,Deposit,8640.0,2023-11
C10498,2022-01-19,Withdrawal,2676.0,2022-01
C10498,2021-02-03,Deposit,5374.0,2021-02
C10498,2023-12-27,Withdrawal,4339.0,2023-12
C10499,2023-06-15,Deposit,10590.0,2023-06
C10499,2023-12-25,Withdrawal,3239.0,2023-12
C10500,2020-11-09,Deposit,6721.0,2020-11
C10500,2023-10-16,Withdrawal,3984.0,2023-10
C10501,2021-05-06,Deposit,11350.0,2021-05
C10501,2024-05-28,Deposit,4192.0,2024-05
C10502,2022-07-16,Deposit,29891.0,2022-07
C10502,2025-02-06,Deposit,3594.0,2025-02
C10502,2025-08-22,Deposit,8782.0,2025-08
C10502,2025-08-06,Deposit,9272.0,2025-08
C10502,2022-12-24,Deposit,2212.0,2022-12
C10502,2023-03-15,Deposit,2665.0,2023-03
C10503,2021-05-31,Deposit,27512.0,2021-05
C10503,2024-11-03,Withdrawal,394.0,2024-11
C10503,2021-11-14,Deposit,5197.0,2021-11
C10503,2022-03-19,Deposit,9854.0,2022-03
C10503,2023-10-31,Deposit,6912.0,2023-10
C10503,2021-07-20,Deposit,9651.0,2021-07
C10504,2025-11-10,Deposit,21108.0,2025-11
C10505,2024-10-15,Deposit,11340.0,2024-10
C10505,2024-11-18,Withdrawal,200.0,2024-11
C10505,2025-01-20,Withdrawal,1049.0,2025-01
C10505,2024-10-16,Deposit,3261.0,2024-10
C10506,2024-06-19,Deposit,15357.0,2024-06
C10506,2025-06-18,Withdrawal,1813.0,2025-06
C10506,2025-03-03,Deposit,7390.0,2025-03
C10507,2020-01-14,Deposit,27872.0,2020-01
C10508,2023-02-02,Deposit,22980.0,2023-02
C10508,2023-02-12,Deposit,5680.0,2023-02
C10508,2023-09-13,Withdrawal,3070.0,2023-09
C10508,2024-10-22,Withdrawal,4485.0,2024-10
C10508,2024-05-05,Deposit,1636.0,2024-05
C10508,2023-06-12,Deposit,680.0,2023-06
C10508,2024-03-20,Withdrawal,1318.0,2024-03
C10509,2022-03-15,Deposit,36528.0,2022-03
C10509,2024-09-16,Deposit,5051.0,2024-09
C10509,2024-04-13,Withdrawal,3399.0,2024-04
C10509,2025-02-21,Deposit,5044.0,2025-02
C10509,2024-03-14,Deposit,7039.0,2024-03
C10509,2023-04-25,Deposit,1260.0,2023-04
C10509,2023-02-12,Withdrawal,880.0,2023-02
C10509,2024-07-24,Withdrawal,2359.0,2024-07
C10510,2023-05-03,Deposit,28676.0,2023-05
C10510,2023-08-13,Deposit,1970.0,2023-08
C10510,2024-08-13,Deposit,443.0,2024-08
C10510,2025-02-25,Withdrawal,2209.0,2025-02
C10510,2024-09-30,Withdrawal,2158.0,2024-09
C10510,2025-09-13,Deposit,7593.0,2025-09
C10510,2025-07-22,Deposit,9104.0,2025-07
C10510,2025-03-24,Deposit,5949.0,2025-03
C10510,2024-04-22,Withdrawal,2666.0,2024-04
C10510,2024-09-10,Withdrawal,3210.0,2024-09
C10510,2024-05-31,Withdrawal,3186.0,2024-05
C10511,2025-01-20,Deposit,18109.0,2025-01
C10512,2021-07-02,Deposit,5010.0,2021-07
C10512,2022-09-30,Deposit,1897.0,2022-09
C10512,2024-10-24,Deposit,1179.0,2024-10
C10512,2024-10-15,Withdrawal,3633.0,2024-10
C10512,2025-04-08,Withdrawal,3330.0,2025-04
C10512,2025-05-10,Withdrawal,898.4000000000001,2025-05
C10513,2021-03-15,Deposit,27730.0,2021-03
C10514,2024-03-17,Deposit,12747.0,2024-03
C10514,2024-04-09,Deposit,6634.0,2024-04
C10515,2023-05-31,Deposit,6340.0,2023-05
C10515,2024-10-01,Withdrawal,620.0,2024-10
C10516,2020-01-20,Deposit,47817.0,2020-01
C10516,2023-08-26,Withdrawal,2011.0,2023-08
C10516,2024-09-15,Withdrawal,2725.0,2024-09
C10516,2021-07-12,Withdrawal,253.0,2021-07
C10516,2025-04-22,Deposit,4960.0,2025-04
C10516,2024-09-14,Withdrawal,2862.0,2024-09
C10516,2023-05-08,Deposit,3591.0,2023-05
C10516,2021-03-17,Deposit,8049.0,2021-03
C10516,2022-11-28,Deposit,6962.0,2022-11
C10516,2024-08-09,Deposit,7616.0,2024-08
C10516,2020-08-21,Withdrawal,3188.0,2020-08
C10516,2023-04-14,Deposit,2763.0,2023-04
C10516,2022-11-25,Deposit,3545.0,2022-11
C10517,2021-08-25,Deposit,33018.0,2021-08
C10517,2022-04-24,Deposit,1467.0,2022-04
C10517,2024-05-17,Withdrawal,4058.0,2024-05
C10517,2025-03-20,Withdrawal,935.0,2025-03
C10517,2022-02-18,Deposit,8750.0,2022-02
C10517,2022-04-14,Deposit,242.0,2022-04
C10517,2022-09-18,Withdrawal,1953.0,2022-09
C10517,2023-04-08,Withdrawal,1339.0,2023-04
C10517,2025-02-09,Withdrawal,4302.0,2025-02
C10517,2021-11-26,Deposit,2545.0,2021-11
C10517,2024-03-06,Withdrawal,1882.0,2024-03
C10517,2022-08-29,Deposit,5314.0,2022-08
C10517,2022-07-24,Withdrawal,534.0,2022-07
C10517,2021-11-19,Deposit,3056.0,2021-11
C10517,2025-08-07,Deposit,6128.0,2025-08
C10517,2024-05-24,Withdrawal,1930.0,2024-05
C10518,2022-12-31,Deposit,36372.0,2022-12
C10518,2025-01-01,Deposit,7674.0,2025-01
C10519,2020-02-28,Deposit,10746.0,2020-02
C10519,2025-02-22,Withdrawal,2968.0,2025-02
C10519,2021-03-21,Withdrawal,4576.0,2021-03
C10519,2022-11-20,Withdrawal,2561.6000000000004,2022-11
C10519,2025-09-15,Deposit,4143.0,2025-09
C10519,2021-01-24,Withdrawal,1362.0,2021-01
C10520,2023-04-01,Deposit,27899.0,2023-04
C10520,2025-05-16,Deposit,8805.0,2025-05
C10520,2025-05-22,Withdrawal,303.0,2025-05
C10520,2023-05-23,Deposit,134.0,2023-05
C10520,2024-05-31,Deposit,4732.0,2024-05
C10520,2024-01-05,Deposit,9980.0,2024-01
C10521,2025-10-18,Deposit,31484.0,2025-10
C10522,2024-12-18,Deposit,31192.0,2024-12
C10522,2025-02-10,Deposit,5339.0,2025-02
C10522,2025-05-18,Withdrawal,173.0,2025-05
C10523,2021-09-03,Deposit,22205.0,2021-09
C10523,2022-08-19,Withdrawal,4524.0,2022-08
C10523,2024-07-05,Deposit,2700.0,2024-07
C10523,2023-12-29,Deposit,1141.0,2023-12
C10523,2024-01-19,Deposit,7806.0,2024-01
C10523,2021-11-06,Withdrawal,1291.0,2021-11
C10523,2023-01-19,Withdrawal,2738.0,2023-01
C10524,2022-02-18,Deposit,29139.0,2022-02
C10524,2022-03-15,Deposit,7770.0,2022-03
C10524,2024-03-18,Withdrawal,1751.0,2024-03
C10524,2024-07-19,Withdrawal,695.0,2024-07
C10524,2022-12-17,Withdrawal,2389.0,2022-12
C10524,2025-04-22,Deposit,7507.0,2025-04
C10524,2023-12-01,Deposit,4407.0,2023-12
C10524,2023-10-28,Withdrawal,379.0,2023-10
C10524,2022-09-03,Withdrawal,1339.0,2022-09
C10524,2025-01-25,Withdrawal,1625.0,2025-01
C10524,2024-01-09,Withdrawal,2460.0,2024-01
C10524,2024-07-24,Deposit,8687.0,2024-07
C10525,2025-10-03,Deposit,8512.0,2025-10
C10526,2022-04-12,Deposit,42548.0,2022-04
C10526,2024-06-29,Deposit,7246.0,2024-06
C10527,2021-05-03,Deposit,45250.0,2021-05
C10527,2024-03-30,Deposit,2172.0,2024-03
C10527,2021-11-24,Deposit,1164.0,2021-11
C10527,2024-10-02,Withdrawal,2799.0,2024-10
C10527,2021-12-12,Deposit,9260.0,2021-12
C10527,2023-01-24,Withdrawal,1545.0,2023-01
C10527,2023-12-27,Deposit,8898.0,2023-12
C10527,2024-12-01,Deposit,164.0,2024-12
C10527,2024-11-09,Deposit,1567.0,2024-11
C10527,2024-06-07,Deposit,2630.0,2024-06
C10527,2021-09-08,Deposit,7217.0,2021-09
C10527,2025-07-16,Withdrawal,403.0,2025-07
C10527,2023-09-26,Deposit,8060.0,2023-09
C10528,2020-07-06,Deposit,35655.0,2020-07
C10528,2023-07-26,Withdrawal,1809.0,2023-07
C10528,2023-01-13,Withdrawal,1417.0,2023-01
C10528,2024-07-02,Deposit,2447.0,2024-07
C10528,2024-02-16,Withdrawal,811.0,2024-02
C10528,2020-09-18,Withdrawal,1168.0,2020-09
C10528,2024-12-22,Deposit,3739.0,2024-12
C10528,2023-12-20,Withdrawal,3073.0,2023-12
C10528,2024-07-18,Withdrawal,1139.0,2024-07
C10528,2021-01-22,Withdrawal,417.0,2021-01
C10528,2025-07-29,Withdrawal,1048.0,2025-07
C10528,2022-09-23,Withdrawal,761.0,2022-09
C10528,2025-08-31,Deposit,9727.0,2025-08
C10528,2024-03-31,Withdrawal,2753.0,2024-03
C10528,2024-03-27,Withdrawal,1504.0,2024-03
C10528,2025-08-08,Deposit,9887.0,2025-08
C10528,2020-09-05,Deposit,9639.0,2020-09
C10529,2022-01-01,Deposit,13041.0,2022-01
C10529,2022-02-18,Deposit,3417.0,2022-02
C10529,2024-05-22,Deposit,3783.0,2024-05
C10529,2024-05-27,Withdrawal,3051.0,2024-05
C10530,2025-09-18,Deposit,12488.0,2025-09
C10531,2020-02-23,Deposit,38241.0,2020-02
C10531,2022-08-23,Deposit,2602.0,2022-08
C10531,2022-12-26,Withdrawal,2456.0,2022-12
C10531,2025-06-28,Withdrawal,463.0,2025-06
C10531,2022-04-25,Withdrawal,2239.0,2022-04
C10531,2024-04-10,Deposit,4651.0,2024-04
C10531,2023-08-20,Deposit,4056.0,2023-08
C10531,2022-02-14,Deposit,7012.0,2022-02
C10531,2025-02-01,Withdrawal,355.0,2025-02
C10531,2022-12-31,Deposit,5654.0,2022-12
C10531,2021-05-25,Deposit,3721.0,2021-05
C10531,2024-10-22,Withdrawal,1632.0,2024-10
C10531,2024-08-08,Withdrawal,4240.0,2024-08
C10531,2022-06-07,Withdrawal,2765.0,2022-06
C10531,2023-09-24,Deposit,7708.0,2023-09
C10531,2020-10-26,Withdrawal,3831.0,2020-10
C10531,2023-03-06,Deposit,4593.0,2023-03
C10531,2025-05-07,Deposit,1790.0,2025-05
C10532,2025-11-19,Deposit,44679.0,2025-11
C10533,2024-06-01,Deposit,40172.0,2024-06
C10534,2022-04-26,Deposit,39785.0,2022-04
C10534,2023-03-21,Withdrawal,2671.0,2023-03
C10534,2024-05-10,Deposit,4872.0,2024-05
C10534,2023-01-03,Withdrawal,1291.0,2023-01
C10534,2024-07-07,Withdrawal,2531.0,2024-07
C10534,2022-08-03,Deposit,2709.0,2022-08
C10534,2025-04-27,Withdrawal,3682.0,2025-04
C10534,2023-06-03,Deposit,9859.0,2023-06
C10534,2022-10-25,Deposit,9222.0,2022-10
C10534,2022-11-23,Withdrawal,495.0,2022-11
C10534,2025-06-13,Withdrawal,2191.0,2025-06
C10534,2025-06-17,Withdrawal,1157.0,2025-06
C10534,2025-09-05,Deposit,7660.0,2025-09
C10535,2020-02-25,Deposit,44853.0,2020-02
C10535,2022-07-29,Deposit,1977.0,2022-07
C10535,2022-12-02,Deposit,797.0,2022-12
C10535,2022-12-22,Deposit,5173.0,2022-12
C10535,2022-01-09,Withdrawal,2420.0,2022-01
C10536,2021-11-07,Deposit,12443.0,2021-11
C10536,2022-05-09,Withdrawal,2777.0,2022-05
C10536,2024-03-19,Withdrawal,2564.0,2024-03
C10536,2023-06-18,Deposit,4926.0,2023-06
C10536,2024-10-23,Withdrawal,1163.0,2024-10
C10537,2020-07-14,Deposit,16169.0,2020-07
C10537,2024-12-11,Withdrawal,3856.0,2024-12
C10537,2025-02-23,Deposit,6464.0,2025-02
C10537,2025-02-19,Withdrawal,2585.0,2025-02
C10537,2022-08-26,Deposit,790.0,2022-08
C10537,2024-05-11,Withdrawal,2066.0,2024-05
C10537,2021-01-04,Withdrawal,3858.0,2021-01
C10537,2023-06-13,Withdrawal,2900.0,2023-06
C10537,2024-04-30,Deposit,2807.0,2024-04
C10537,2023-03-19,Deposit,6141.0,2023-03
C10537,2020-10-30,Withdrawal,4127.0,2020-10
C10537,2024-08-21,Withdrawal,1268.0,2024-08
C10537,2021-01-03,Withdrawal,3551.0,2021-01
C10537,2021-04-11,Deposit,8092.0,2021-04
C10537,2022-05-01,Withdrawal,4382.0,2022-05
C10537,2024-05-25,Deposit,7880.0,2024-05
C10537,2024-05-15,Withdrawal,3694.0,2024-05
C10538,2024-08-23,Deposit,38232.0,2024-08
C10538,2024-09-18,Withdrawal,4989.0,2024-09
C10538,2024-08-30,Deposit,7661.0,2024-08
C10538,2024-12-04,Withdrawal,4050.0,2024-12
C10539,2025-03-26,Deposit,23510.0,2025-03
C10540,2024-11-18,Deposit,31144.0,2024-11
C10540,2025-07-09,Deposit,6914.0,2025-07
C10540,2025-09-06,Withdrawal,4538.0,2025-09
C10540,2025-03-29,Deposit,2106.0,2025-03
C10540,2024-12-29,Deposit,1507.0,2024-12
C10541,2020-12-16,Deposit,36939.0,2020-12
C10541,2021-08-02,Deposit,9518.0,2021-08
C10541,2021-04-04,Deposit,7076.0,2021-04
C10541,2025-01-07,Deposit,7557.0,2025-01
C10541,2022-06-19,Withdrawal,3441.0,2022-06
C10541,2021-06-14,Withdrawal,1056.0,2021-06
C10541,2022-03-23,Withdrawal,570.0,2022-03
C10541,2021-01-01,Deposit,5076.0,2021-01
C10542,2021-12-03,Deposit,30028.0,2021-12
C10542,2025-04-10,Deposit,9126.0,2025-04
C10542,2025-07-24,Deposit,6362.0,2025-07
C10542,2024-08-27,Deposit,8667.0,2024-08
C10543,2023-01-05,Deposit,41805.0,2023-01
C10543,2025-05-23,Withdrawal,1936.0,2025-05
C10543,2024-10-01,Withdrawal,865.0,2024-10
C10543,2023-03-30,Deposit,7440.0,2023-03
C10543,2023-07-10,Withdrawal,3170.0,2023-07
C10543,2023-03-06,Withdrawal,1187.0,2023-03
C10543,2024-06-11,Deposit,6742.0,2024-06
C10543,2025-05-05,Deposit,190.0,2025-05
C10543,2024-11-07,Deposit,4289.0,2024-11
C10543,2023-02-14,Deposit,791.0,2023-02
C10544,2022-09-16,Deposit,22606.0,2022-09
C10544,2025-08-29,Withdrawal,1624.0,2025-08
C10544,2023-07-14,Deposit,7316.0,2023-07
C10544,2024-08-02,Deposit,9048.0,2024-08
C10544,2024-10-09,Withdrawal,2895.0,2024-10
C10544,2023-02-08,Deposit,1646.0,2023-02
C10544,2025-07-31,Deposit,2994.0,2025-07
C10544,2023-01-14,Deposit,3280.0,2023-01
C10544,2023-05-14,Deposit,6187.0,2023-05
C10544,2025-06-20,Withdrawal,1100.0,2025-06
C10544,2024-09-13,Deposit,4104.0,2024-09
C10544,2022-10-29,Withdrawal,1177.0,2022-10
C10545,2023-08-09,Deposit,25625.0,2023-08
C10545,2025-06-15,Withdrawal,3593.0,2025-06
C10545,2024-05-20,Deposit,5273.0,2024-05
C10545,2025-08-11,Withdrawal,2724.0,2025-08
C10545,2023-10-23,Withdrawal,3509.0,2023-10
C10545,2025-02-08,Deposit,3885.0,2025-02
C10546,2021-01-11,Deposit,26248.0,2021-01
C10546,2021-11-06,Deposit,1643.0,2021-11
C10546,2021-10-13,Deposit,354.0,2021-10
C10546,2024-09-28,Deposit,5542.0,2024-09
C10546,2025-03-10,Withdrawal,3233.0,2025-03
C10546,2024-04-10,Withdrawal,3792.0,2024-04
C10546,2023-02-01,Deposit,9030.0,2023-02
C10546,2025-02-09,Withdrawal,526.0,2025-02
C10546,2024-11-29,Withdrawal,2902.0,2024-11
C10546,2025-02-19,Withdrawal,2455.0,2025-02
C10546,2024-04-09,Deposit,3986.0,2024-04
C10546,2024-12-04,Withdrawal,4462.0,2024-12
C10546,2023-03-17,Deposit,9233.0,2023-03
C10546,2022-03-08,Deposit,182.0,2022-03
C10546,2022-09-08,Deposit,3780.0,2022-09
C10547,2020-02-29,Deposit,9436.0,2020-02
C10547,2023-06-30,Withdrawal,4900.0,2023-06
C10547,2022-05-23,Deposit,2793.0,2022-05
C10547,2021-03-14,Deposit,6412.0,2021-03
C10547,2022-10-04,Deposit,224.0,2022-10
C10547,2021-06-29,Deposit,9942.0,2021-06
C10547,2021-05-04,Deposit,7305.0,2021-05
C10547,2022-03-05,Withdrawal,4516.0,2022-03
C10547,2024-01-10,Deposit,6204.0,2024-01
C10547,2024-03-15,Withdrawal,2123.0,2024-03
C10547,2022-12-22,Withdrawal,1048.0,2022-12
C10547,2025-04-25,Deposit,5644.0,2025-04
C10547,2023-12-05,Deposit,5426.0,2023-12
C10547,2024-02-19,Deposit,6046.0,2024-02
C10547,2024-02-29,Deposit,6278.0,2024-02
C10547,2021-05-06,Deposit,1811.0,2021-05
C10547,2021-01-21,Withdrawal,1162.0,2021-01
C10547,2024-06-26,Withdrawal,1502.0,2024-06
C10548,2020-09-27,Deposit,28087.0,2020-09
C10548,2025-01-15,Withdrawal,374.0,2025-01
C10548,2021-05-27,Withdrawal,2418.0,2021-05
C10548,2023-08-05,Deposit,8194.0,2023-08
C10548,2021-03-12,Withdrawal,4836.0,2021-03
C10549,2020-05-27,Deposit,43629.0,2020-05
C10549,2023-11-18,Withdrawal,2875.0,2023-11
C10549,2024-04-24,Deposit,9784.0,2024-04
C10549,2021-12-25,Deposit,5322.0,2021-12
C10549,2024-06-28,Deposit,1978.0,2024-06
C10549,2020-09-07,Withdrawal,1650.0,2020-09
C10549,2025-07-10,Deposit,8253.0,2025-07
C10549,2025-09-03,Deposit,4933.0,2025-09
C10549,2021-07-13,Deposit,8480.0,2021-07
C10549,2024-02-03,Deposit,9163.0,2024-02
C10549,2024-12-14,Withdrawal,401.0,2024-12
C10549,2021-11-29,Withdrawal,4673.0,2021-11
C10550,2024-07-11,Deposit,24641.0,2024-07
C10551,2022-08-17,Deposit,10287.0,2022-08
C10551,2023-11-23,Deposit,8527.0,2023-11
C10552,2024-07-23,Deposit,19212.0,2024-07
C10552,2024-08-04,Withdrawal,4786.0,2024-08
C10552,2025-02-06,Withdrawal,4348.0,2025-02
C10552,2024-12-21,Withdrawal,1256.0,2024-12
C10553,2025-12-15,Deposit,24331.0,2025-12
C10554,2022-11-08,Deposit,15569.0,2022-11
C10554,2025-02-10,Withdrawal,1900.0,2025-02
C10554,2023-07-02,Withdrawal,724.0,2023-07
C10554,2023-10-19,Deposit,8658.0,2023-10
C10554,2025-03-18,Withdrawal,1876.0,2025-03
C10554,2023-11-16,Deposit,3101.0,2023-11
C10554,2023-11-19,Withdrawal,4073.0,2023-11
C10555,2025-12-16,Deposit,45743.0,2025-12
C10556,2023-12-15,Deposit,41335.0,2023-12
C10556,2024-07-08,Deposit,3302.0,2024-07
C10557,2023-10-12,Deposit,9150.0,2023-10
C10557,2023-10-19,Deposit,217.0,2023-10
C10557,2025-08-03,Deposit,2574.0,2025-08
C10558,2023-06-23,Deposit,17731.0,2023-06
C10558,2023-09-10,Withdrawal,436.0,2023-09
C10558,2024-09-21,Deposit,9301.0,2024-09
C10559,2021-01-31,Deposit,24765.0,2021-01
C10559,2025-07-01,Deposit,5828.0,2025-07
C10559,2025-03-17,Withdrawal,1618.0,2025-03
C10559,2024-05-11,Deposit,3656.0,2024-05
C10559,2024-08-10,Deposit,7065.0,2024-08
C10559,2021-08-14,Deposit,4320.0,2021-08
C10559,2021-06-20,Withdrawal,2934.0,2021-06
C10559,2024-02-25,Deposit,8382.0,2024-02
C10560,2023-12-14,Deposit,42768.0,2023-12
C10561,2020-03-27,Deposit,35331.0,2020-03
C10561,2023-12-17,Withdrawal,4000.0,2023-12
C10561,2023-03-23,Deposit,368.0,2023-03
C10561,2023-10-13,Deposit,3770.0,2023-10
