client_id,age,income_bracket,risk_tolerance,investment_experience,join_date,country,tenure_days,account_balance,last_updated,trade_count,total_trade_value,avg_trade_value,std_trade_value,total_quantity,avg_quantity,total_transaction_value,transaction_count,deposit_ratio,avg_daily_trades,value_per_trade,cluster,volatility_score,activity_score,size_score,behavioral_risk_score
C10515,32,Low,Very High,Intermediate,2023-05-31,Canada,840,6340,2025-09-16 18:10:22.528094,98,2001270.56,20421.13,17715.07,9207,93.95,6960.0,2,0.5,0.1166666666666666,20421.128163265308,0,0.8674872546230301,-0.19909329048681434,-0.4229502808596233,4.642898151086878
C10516,62,Medium,Low,Beginner,2020-01-20,UK,2067,47817,2025-09-16 18:10:22.528094,106,2437579.91,22996.04,17060.14,11656,109.96,96342.0,13,0.62,0.0512820512820512,22996.03688679245,1,0.741872948559839,0.597279871460443,1.1142560651813802,6.680430732759863
C10517,30,Medium,High,Intermediate,2021-08-25,UK,1484,33018,2025-09-16 18:10:22.529164,103,2373529.21,23043.97,16973.07,10469,101.64,77453.0,16,0.5,0.0694070080862533,23043.97291262136,2,0.7365514709487991,0.2986399357302215,1.1428699973831837,6.426337297041725
C10518,49,Low,Medium,Advanced,2022-12-31,Australia,991,36372,2025-09-16 18:10:22.529164,96,1734857.88,18071.44,16153.75,9038,94.15,44046.0,2,1.0,0.0968718466195761,18071.43625,1,0.8938828339080893,-0.3981865809736287,-1.8257015922565611,3.189057886072306
C10519,42,Low,High,Beginner,2020-02-28,Japan,2028,10746,2025-09-16 18:10:22.530161,96,2082437.48,21692.06,17262.27,9970,103.85,26356.6,6,0.33,0.0473372781065088,21692.057083333333,0,0.795787490906811,-0.3981865809736287,0.33578756293837086,5.093178529595779
C10520,60,Low,Medium,Advanced,2023-04-01,Germany,900,27899,2025-09-16 18:10:22.531158,103,2066612.78,20064.2,17191.57,9633,93.52,51853.0,6,0.83,0.1144444444444444,20064.201747572817,1,0.8568280818572382,0.2986399357302215,-0.6360354221237513,4.895737885658624
C10521,70,Medium,Low,Intermediate,2025-10-18,Japan,-31,31484,2025-09-16 18:10:22.531158,83,1647976.78,19855.14,17386.14,7431,89.53,31484.0,1,1.0,83.0,19855.141927710843,3,0.8756493280833074,-1.692292969137922,-0.7608430304298024,2.96067961398862
C10522,37,High,Low,Intermediate,2024-12-18,USA,273,31192,2025-09-16 18:10:22.532158,101,1976589.41,19570.19,13144.63,9548,94.53,36704.0,3,0.67,0.36996336996337,19570.19217821782,1,0.6716659368151254,0.09954664524340717,-0.9309565288838786,4.268986914938882
C10523,65,High,Very High,Intermediate,2021-09-03,Japan,1475,22205,2025-09-16 18:10:22.532158,94,1721341.27,18312.14,15576.59,8192,87.15,42405.0,7,0.57,0.063728813559322,18312.14117021277,1,0.8506154933284695,-0.597279871460443,-1.6820050873332548,3.098009634277557
C10524,35,High,Very High,Beginner,2022-02-18,Australia,1307,29139,2025-09-16 18:10:22.533156,98,2320815.26,23681.79,15645.16,10656,108.73,68148.0,12,0.42,0.0749808722264728,23681.788367346937,2,0.6606409397262623,-0.19909329048681434,1.5236448406328011,6.2483559156724455
C10525,40,Low,High,Intermediate,2025-10-03,USA,-16,8512,2025-09-16 18:10:22.533156,106,2334694.79,22025.42,17339.18,10664,100.6,8512.0,1,1.0,106.0,22025.42254716981,3,0.7872349312748634,0.597279871460443,0.5348015508122088,6.187564751935196
C10526,27,Medium,Low,Intermediate,2022-04-12,Germany,1254,42548,2025-09-16 18:10:22.534151,101,1928778.13,19096.81,15133.11,9483,93.89,49794.0,2,1.0,0.080542264752791,19096.813168316832,2,0.7924417743068083,0.09954664524340717,-1.2135616452137254,4.119649222472571
C10527,36,Low,Medium,Advanced,2021-05-03,Australia,1598,45250,2025-09-16 18:10:22.534151,95,1961671.72,20649.18,14903.7,9701,102.12,91129.0,13,0.77,0.0594493116395494,20649.176,2,0.7217574741466731,-0.49773322621703586,-0.2868057526179955,4.358464835551237
C10528,40,Medium,Low,Beginner,2020-07-06,UK,1899,35655,2025-09-16 18:10:22.535151,115,2525315.8,21959.27,15142.9,11927,103.71,86994.0,17,0.35,0.0605581885202738,21959.267826086954,2,0.6895903188038582,1.4931996786511077,0.49531038421197465,6.88777831435839
C10529,45,Low,Very High,Advanced,2022-01-01,Canada,1355,13041,2025-09-16 18:10:22.535151,103,2369386.56,23003.75,16287.68,11199,108.73,23292.0,4,0.75,0.0760147601476014,23003.75300970874,0,0.7080445579525078,0.2986399357302215,1.1188588904948764,6.377873138029381
C10530,64,Medium,Low,Intermediate,2025-09-18,Germany,-1,12488,2025-09-16 18:10:22.536146,122,2634711.36,21595.99,16606.91,12416,101.77,12488.0,1,1.0,122.0,21595.99475409836,3,0.7689811858590414,2.190026195354958,0.2784343297519066,7.403944140581223
C10531,63,Medium,High,Intermediate,2020-02-23,Australia,2033,38241,2025-09-16 18:10:22.537142,118,2572283.77,21799.02,17622.53,12152,102.98,98009.0,18,0.56,0.058042302016724,21799.015,0,0.8084092771142922,1.791839614381329,0.3996420630073225,7.184729904019729
C10532,69,Medium,Very High,Advanced,2025-11-19,Germany,-63,44679,2025-09-16 18:10:22.537142,109,2029293.51,18617.37,11517.26,10080,92.48,44679.0,1,1.0,109.0,18617.371651376143,3,0.6186298064656823,0.8959198071906646,-1.4997845464203317,4.4300255950936425
C10533,69,Medium,Medium,Beginner,2024-06-01,Germany,473,40172,2025-09-16 18:10:22.538139,117,2704269.24,23113.41,17683.2,12697,108.52,40172.0,1,1.0,0.2473572938689217,23113.41230769231,0,0.7650623599027578,1.692292969137922,1.1843252749148587,7.776979872542794
C10534,61,Low,Very High,Advanced,2022-04-26,Australia,1240,39785,2025-09-16 18:10:22.538139,106,2223637.66,20977.71,16363.85,10479,98.86,88125.0,13,0.46,0.0854838709677419,20977.713773584903,1,0.7800589292158201,0.597279871460443,-0.09067524674988785,5.60374636068935
C10535,38,Low,Very High,Beginner,2020-02-25,Germany,2031,44853,2025-09-16 18:10:22.539141,94,2083385.26,22163.67,17376.41,9328,99.23,55220.0,5,0.8,0.0462826193993106,22163.672978723404,2,0.7840041834226913,-0.597279871460443,0.6173359995269868,5.158395215830105
C10536,53,High,Very High,Beginner,2021-11-07,Germany,1410,12443,2025-09-16 18:10:22.539141,101,2253006.16,22306.99,16116.85,10448,103.45,23873.0,5,0.4,0.0716312056737588,22306.99168316832,0,0.722502229121903,0.09954664524340717,0.7028972088564786,5.823635884609178
C10537,48,Medium,Medium,Advanced,2020-07-14,USA,1891,16169,2025-09-16 18:10:22.540145,103,2293821.72,22270.11,16457.78,11167,108.42,80630.0,17,0.41,0.0544685351665785,22270.11378640777,0,0.739007575624907,0.2986399357302215,0.680880062609816,6.00227483881648
C10538,31,Medium,High,Beginner,2024-08-23,UK,390,38232,2025-09-16 18:10:22.540145,93,1697652.44,18254.33,12923.14,8434,90.69,54932.0,4,0.5,0.2384615384615384,18254.32731182796,1,0.7079492920309866,-0.6968265167038502,-1.7165173222714183,2.842644935056714
C10539,28,High,High,Beginner,2025-03-26,Australia,175,23510,2025-09-16 18:10:22.541137,85,1708703.36,20102.39,13093.99,8612,101.32,23510.0,1,1.0,0.4857142857142857,20102.39247058824,2,0.6513648377133266,-1.4931996786511077,-0.6132362134697386,3.073645981430604
C10540,53,Medium,Medium,Advanced,2024-11-18,Germany,303,31144,2025-09-16 18:10:22.541137,111,2668986.87,24044.93,15564.58,11766,106.0,46209.0,5,0.8,0.3663366336633663,24044.92675675676,0,0.6473123440159734,1.095013097677479,1.7404373159042976,7.630328879365464
C10541,54,High,High,Beginner,2020-12-16,Germany,1736,36939,2025-09-16 18:10:22.542133,101,2076223.24,20556.67,16072.19,10254,101.52,71233.0,8,0.62,0.0581797235023041,20556.665742574256,1,0.7818479354876058,0.09954664524340717,-0.3420336864379179,4.91412792103001
C10542,21,High,Very High,Intermediate,2021-12-03,Canada,1384,30028,2025-09-16 18:10:22.543132,104,2515433.75,24186.86,17893.61,10954,105.33,54183.0,4,1.0,0.0751445086705202,24186.86298076923,2,0.7398070687968591,0.3981865809736287,1.8251687032901092,7.150836379768162
C10543,30,Medium,Medium,Intermediate,2023-01-05,UK,986,41805,2025-09-16 18:10:22.543132,100,1944616.26,19446.16,15269.79,9312,93.12,68415.0,10,0.6,0.101419878296146,19446.1626,2,0.7852342056220869,0.0,-1.0050017200165642,4.213596560741395
C10544,43,High,Very High,Beginner,2022-09-16,Canada,1097,22606,2025-09-16 18:10:22.544426,88,1436981.21,16329.33,12288.7,7628,86.68,63977.0,12,0.67,0.0802187784867821,16329.331931818182,1,0.7525538402371684,-1.194559742920886,-2.8657311651354154,1.3639870782951968
C10545,31,Medium,Low,Beginner,2023-08-09,Australia,770,25625,2025-09-16 18:10:22.544757,100,2099378.45,20993.78,14425.99,10811,108.11,44609.0,6,0.5,0.1298701298701298,20993.7845,2,0.6871554336570166,0.0,-0.08108154989023898,4.97569134130263
C10546,39,High,Medium,Advanced,2021-01-11,Australia,1710,26248,2025-09-16 18:10:22.545834,118,2587998.8,21932.19,17185.27,12019,101.86,77368.0,15,0.6,0.0690058479532163,21932.19322033898,2,0.7835637936749591,1.791839614381329,0.4791437811653466,7.235167229270057
C10547,40,High,Low,Intermediate,2020-02-29,Japan,2027,9436,2025-09-16 18:10:22.545834,81,1577568.07,19476.15,16600.57,7282,89.9,82772.0,18,0.67,0.039960532807104,19476.14901234568,1,0.852353776285354,-1.8913862596247364,-0.9870978638360484,2.5466667002049395
C10548,18,Medium,Medium,Beginner,2020-09-27,Germany,1816,28087,2025-09-16 18:10:22.546831,108,2283065.61,21139.5,15624.62,11163,103.36,43909.0,5,0.4,0.0594713656387665,21139.49638888889,2,0.7391196575131862,0.7963731619472574,0.005912445529055997,5.838824583729142
C10549,22,High,Very High,Beginner,2020-05-27,UK,1939,43629,2025-09-16 18:10:22.546831,102,2155597.41,21133.31,15726.82,10424,102.2,101141.0,12,0.67,0.0526044352759154,21133.307941176477,2,0.7441721150165307,0.19909329048681434,0.002217051405769436,5.288900999531709
C10550,23,Medium,Very High,Beginner,2024-07-11,Canada,433,24641,2025-09-16 18:10:22.547828,93,1994843.44,21449.93,15148.13,9758,104.92,24641.0,1,1.0,0.2147806004618937,21449.92946236559,2,0.706208831450732,-0.6968265167038502,0.19123735630322253,4.601534100026132
C10551,63,Low,Low,Intermediate,2022-08-17,Australia,1127,10287,2025-09-16 18:10:22.547828,95,1967437.15,20709.86,15860.65,9468,99.66,18814.0,2,1.0,0.0842945874001774,20709.864736842104,0,0.7658501795762984,-0.49773322621703586,-0.25058014431410586,4.432583386420783
C10552,20,Low,High,Intermediate,2024-07-23,UK,421,19212,2025-09-16 18:10:22.548826,106,2013015.94,18990.72,15944.6,9349,88.2,29602.0,4,0.25,0.2517814726840855,18990.71641509434,2,0.8395995517810804,0.597279871460443,-1.2768967603251236,4.564033858617462
C10553,40,Low,Very High,Advanced,2025-12-15,Canada,-89,24331,2025-09-16 18:10:22.548826,93,1648943.57,17730.58,12188.61,8428,90.62,24331.0,1,1.0,93.0,17730.576021505378,3,0.687434364809273,-0.6968265167038502,-2.029193036661038,2.5351732468255257
C10554,53,Low,High,Intermediate,2022-11-08,USA,1044,15569,2025-09-16 18:10:22.549824,100,2146762.05,21467.62,16792.77,10329,103.29,35901.0,7,0.43,0.0957854406130268,21467.6205,0,0.782237155306457,0.0,0.20179818377348882,5.324477988458881
C10555,67,High,Medium,Intermediate,2025-12-16,USA,-90,45743,2025-09-16 18:10:22.549824,96,2019156.69,21032.88,16389.22,10202,106.27,45743.0,1,1.0,96.0,21032.8821875,3,0.7792190132782577,-0.3981865809736287,-0.05773907651050664,4.714738614916987
C10556,44,High,Low,Beginner,2023-12-15,Germany,642,41335,2025-09-16 18:10:22.550821,107,2503267.29,23395.02,18778.06,10990,102.71,44637.0,2,1.0,0.1666666666666666,23395.02140186916,2,0.8026520173951551,0.6968265167038502,1.3524448127272901,7.0481839016594945
C10557,42,Low,High,Beginner,2023-10-12,USA,706,9150,2025-09-16 18:10:22.550821,90,1760013.03,19555.7,14252.84,8715,96.83,11941.0,3,1.0,0.1274787535410765,19555.70033333333,1,0.7288330256651513,-0.9954664524340717,-0.9396069749010718,3.303269420164886
C10558,65,Medium,Low,Intermediate,2023-06-23,USA,817,17731,2025-09-16 18:10:22.551819,84,2002398.07,23838.07,16203.12,9377,111.63,27468.0,3,0.67,0.1028151774785801,23838.072261904763,0,0.6797161011776541,-1.5927463238945148,1.6169430948472343,5.065978147623193
C10559,70,Medium,Very High,Beginner,2021-01-31,Canada,1690,24765,2025-09-16 18:10:22.552815,107,2595836.94,24260.16,16874.6,11951,111.69,58568.0,8,0.75,0.0633136094674556,24260.15831775701,0,0.6955683721789139,0.6968265167038502,1.8689283784495534,7.425982281922943
C10560,37,Low,Very High,Intermediate,2023-12-14,Canada,643,42768,2025-09-16 18:10:22.552815,126,2264314.79,17970.75,13720.85,11328,89.9,42768.0,1,1.0,0.1959564541213063,17970.7523015873,2,0.7635101484356523,2.5882127763285867,-1.8858129386658984,5.769156778109239
C10561,30,Medium,High,Advanced,2020-03-27,Germany,2000,35331,2025-09-16 18:10:22.552815,90,1905148.54,21168.32,17262.87,8558,95.09,70342.0,14,0.5,0.045,21168.31711111111,2,0.8155049621320917,-0.9954664524340717,0.023117818490791076,4.271663318005382
C10562,56,High,Medium,Advanced,2020-02-12,Germany,2044,43702,2025-09-16 18:10:22.553853,101,1851583.98,18332.51,14728.33,9803,97.06,101016.0,14,0.64,0.049412915851272,18332.514653465347,1,0.8033995344881852,0.09954664524340717,-1.66984431539604,3.7086988991765373
C10563,23,High,Low,Intermediate,2023-06-04,Japan,836,9995,2025-09-16 18:10:22.554850,119,2261676.56,19005.69,15495.74,10278,86.37,18727.0,3,0.67,0.1423444976076555,19005.685378151265,2,0.8153210959454774,1.8913862596247364,-1.2679597570899699,5.744091052562636
C10564,26,Low,High,Beginner,2020-05-01,Australia,1965,26597,2025-09-16 18:10:22.554850,96,2077036.8,21635.8,14942.64,10234,106.6,85942.0,19,0.37,0.048854961832061,21635.8,2,0.6906442100592537,-0.3981865809736287,0.3022006690165367,4.965156923590678
C10565,38,High,High,Advanced,2024-02-05,UK,590,48796,2025-09-16 18:10:22.555866,93,1826613.46,19641.0,13175.68,9100,97.85,56887.0,3,0.67,0.1576271186440678,19641.00494623656,1,0.6708253143933608,-0.6968265167038502,-0.8886833692926053,3.5723200839253813
C10566,18,Medium,High,Beginner,2022-10-18,Germany,1065,6591,2025-09-16 18:10:22.555866,94,1972277.73,20981.68,14144.9,9684,103.02,13148.4,5,0.2,0.088262910798122,20981.677978723405,2,0.674154786461332,-0.597279871460443,-0.08830517975966894,4.405852278240369
C10567,45,Medium,Low,Advanced,2025-02-13,Germany,216,27088,2025-09-16 18:10:22.556849,78,1744278.96,22362.55,15091.12,8257,105.86,32811.0,3,0.67,0.3611111111111111,22362.55076923077,1,0.6748389606730897,-2.190026195354958,0.7360662068354505,3.697419490859175
C10568,58,Medium,High,Beginner,2021-11-11,USA,1406,17410,2025-09-16 18:10:22.556849,91,1898770.36,20865.61,15703.6,8608,94.59,26384.0,5,0.2,0.0647226173541963,20865.608351648352,1,0.7526068013348279,-0.8959198071906646,-0.1575982970278371,4.138716253432671
C10569,31,Medium,High,Beginner,2024-04-03,Japan,532,26390,2025-09-16 18:10:22.557851,94,2090101.69,22235.12,16172.64,9932,105.66,26390.0,1,1.0,0.1766917293233082,22235.12436170213,2,0.7273466480054976,-0.597279871460443,0.6599912354088742,5.145473752440803
C10570,55,Medium,Medium,Beginner,2020-09-05,Germany,1838,34888,2025-09-16 18:10:22.557851,78,1552904.48,19909.03,16338.24,7811,100.14,101837.0,19,0.47,0.0424374319912948,19909.031794871797,1,0.8206447024289983,-2.190026195354958,-0.7286710127716518,2.4802962061385365
C10571,33,High,High,Beginner,2021-09-03,Australia,1475,47728,2025-09-16 18:10:22.558844,104,2462853.63,23681.28,17959.76,10904,104.85,47728.0,1,1.0,0.0705084745762711,23681.284903846157,2,0.7583948164964056,0.3981865809736287,1.5233403735887163,6.889459110879317
C10572,49,High,Very High,Intermediate,2025-01-29,Japan,231,13576,2025-09-16 18:10:22.558844,104,2020621.34,19429.05,14132.28,10194,98.02,13576.0,1,1.0,0.4502164502164502,19429.051346153847,0,0.7273788476533851,0.3981865809736287,-1.0152162908484623,4.5182315404815245
C10573,23,Low,Very High,Beginner,2021-08-22,USA,1487,20250,2025-09-16 18:10:22.559842,79,1733156.67,21938.69,15636.7,8110,102.66,20250.0,1,1.0,0.0531271015467384,21938.692025316454,2,0.7127453827006079,-2.0904795501115507,0.4830242434919004,3.5907528904878268
C10574,49,High,Medium,Beginner,2021-12-13,Japan,1374,45074,2025-09-16 18:10:22.560980,79,1730513.33,21905.23,15986.47,8004,101.32,66294.0,8,0.25,0.0574963609898107,21905.232025316454,1,0.729801513154621,-2.0904795501115507,0.46304881742321036,3.5880589350191205
C10575,51,High,Very High,Advanced,2022-12-20,Germany,1002,15969,2025-09-16 18:10:22.561305,99,2364761.71,23886.48,16831.66,11022,111.33,30624.0,4,0.75,0.0988023952095808,23886.48191919192,0,0.7046521714375663,-0.09954664524340717,1.6458435842669983,6.493598808437738
C10576,35,Low,High,Intermediate,2025-05-28,Japan,112,38558,2025-09-16 18:10:22.562384,112,2294292.82,20484.76,15442.09,10953,97.79,42319.0,2,0.5,1.0,20484.75732142857,2,0.7538330934802263,1.194559742920886,-0.384963539653684,5.859148582607138
C10577,18,Medium,Very High,Advanced,2025-10-14,Australia,-27,24246,2025-09-16 18:10:22.562384,105,2004353.73,19089.08,14198.96,10419,99.23,24246.0,1,1.0,105.0,19089.083142857144,3,0.7438263132639183,0.49773322621703586,-1.2181764104113038,4.437978429568386
C10578,51,Low,Very High,Beginner,2024-08-08,USA,405,41801,2025-09-16 18:10:22.563378,102,2246154.62,22021.12,15088.07,11457,112.32,48048.0,2,1.0,0.2518518518518518,22021.1237254902,1,0.6851636065740526,0.19909329048681434,0.532234475734643,5.723552782784574
C10579,65,Medium,Very High,Beginner,2021-07-17,Australia,1523,40547,2025-09-16 18:10:22.563378,93,1733058.35,18635.04,14020.26,8742,94.0,59921.0,7,0.14,0.0610636900853578,18635.036021505377,1,0.7523600700615615,-0.6968265167038502,-1.489235658834145,3.093365463261763
C10580,20,High,High,Beginner,2023-03-08,Germany,924,9210,2025-09-16 18:10:22.564379,72,1448050.69,20111.82,13202.95,7472,103.78,9210.0,1,1.0,0.0779220779220779,20111.815138888887,2,0.6564771363307746,-2.787306066815401,-0.607606558125215,1.8893443237017213
C10581,51,Low,Very High,Intermediate,2023-11-14,USA,673,8610,2025-09-16 18:10:22.564379,96,2077789.93,21643.65,14930.41,10056,104.75,31877.0,6,0.5,0.1426448736998514,21643.645104166662,0,0.6898286564419587,-0.3981865809736287,0.3068870735186068,4.968728983870275
C10582,65,High,Medium,Advanced,2022-08-24,UK,1120,35940,2025-09-16 18:10:22.565372,101,1989338.59,19696.42,14383.89,9581,94.86,52869.0,5,0.8,0.0901785714285714,19696.42168316832,1,0.7302794111823367,0.09954664524340717,-0.8555979505022049,4.392617677901752
C10583,30,Low,Very High,Intermediate,2023-10-22,USA,696,10773,2025-09-16 18:10:22.565372,101,2217006.27,21950.56,17675.7,10001,99.02,43072.0,7,0.57,0.1451149425287356,21950.557128712877,0,0.8052505266380448,0.09954664524340717,0.4901105646943932,5.703635185355863
C10584,46,Low,Medium,Intermediate,2024-12-24,Japan,267,20388,2025-09-16 18:10:22.566369,84,1525919.06,18165.7,14147.01,7647,91.04,37206.0,3,1.0,0.3146067415730337,18165.703095238096,1,0.778775934866259,-1.5927463238945148,-1.7694289185794896,2.0324132768965013
C10585,57,High,Medium,Advanced,2020-03-28,USA,1999,29186,2025-09-16 18:10:22.566369,99,2162549.01,21843.93,13445.04,10974,110.85,88093.0,14,0.64,0.0495247623811905,21843.92939393939,1,0.6155046276013519,-0.09954664524340717,0.4264530727127885,5.286066678903986
C10586,25,High,Low,Intermediate,2022-12-22,Australia,1000,47985,2025-09-16 18:10:22.567367,92,1802001.63,19586.97,14801.9,8512,92.52,75804.0,10,0.5,0.092,19586.974239130435,2,0.755701366775974,-0.7963731619472574,-0.9209389661393276,3.529016122259922
C10587,63,Low,Low,Beginner,2020-10-25,USA,1788,34819,2025-09-16 18:10:22.567367,93,2054881.07,22095.5,17458.62,9373,100.78,60018.0,9,0.33,0.0520134228187919,22095.495376344086,1,0.7901436944174153,-0.6968265167038502,0.5766389046345002,5.03464247915788
C10588,45,High,Medium,Beginner,2025-05-15,Australia,125,26278,2025-09-16 18:10:22.568364,100,2096656.7,20966.57,14213.94,10797,107.97,28256.0,2,0.5,0.8,20966.567,0,0.6779334912672889,0.0,-0.09732576218339654,4.95219091663513
C10589,26,Medium,Medium,Intermediate,2020-03-21,Canada,2006,5284,2025-09-16 18:10:22.568906,95,2308518.89,24300.2,18158.34,10107,106.39,60044.4,18,0.39,0.0473579262213359,24300.198842105263,0,0.7472506399124287,-0.49773322621703586,1.892832026381125,6.393381936099927
C10590,18,Low,Low,Advanced,2022-09-27,Japan,1086,32949,2025-09-16 18:10:22.569943,109,2318534.67,21270.96,15625.89,10941,100.38,61395.0,8,0.5,0.1003683241252302,21270.96027522936,2,0.7346114138713062,0.8959198071906646,0.08439330359809491,5.998949908538745
C10591,68,Medium,High,Beginner,2020-08-20,UK,1854,5573,2025-09-16 18:10:22.569943,91,1744896.52,19174.69,13761.65,8332,91.56,51794.0,12,0.67,0.0490830636461704,19174.687032967035,1,0.7176986955199798,-0.8959198071906646,-1.1670677365995723,3.174954109700735
C10592,46,Low,Low,Beginner,2022-03-20,Australia,1277,24703,2025-09-16 18:10:22.570942,99,2142051.14,21636.88,15446.67,10056,101.58,48001.0,7,0.43,0.0775254502740798,21636.8802020202,0,0.713904684963821,-0.09954664524340717,0.30284542275694976,5.262804857943334
C10593,59,High,Low,Beginner,2024-08-24,Canada,389,17778,2025-09-16 18:10:22.570942,97,2011584.1,20737.98,16198.73,9266,95.53,20331.0,2,0.5,0.2493573264781491,20737.980412371136,0,0.7811141683037596,-0.2986399357302215,-0.23379266729523082,4.645886101290239
C10594,19,High,Low,Intermediate,2022-04-25,UK,1241,47583,2025-09-16 18:10:22.571943,110,2319440.72,21085.82,14818.74,11213,101.94,67302.0,4,1.0,0.088638195004029,21085.824727272728,2,0.7027822489236842,0.9954664524340717,-0.026134203346237322,5.959444383704091
C10595,31,High,High,Advanced,2020-10-20,UK,1793,5113,2025-09-16 18:10:22.571943,107,2299296.97,21488.76,18221.61,10475,97.9,6167.0,2,1.0,0.0596765197992191,21488.756728971963,0,0.847960049812088,0.6968265167038502,0.21441864124784943,6.039812569999128
C10596,25,High,High,Advanced,2021-07-07,Germany,1533,36864,2025-09-16 18:10:22.572940,89,1728792.87,19424.64,15303.64,8450,94.94,108197.0,13,0.77,0.0580560991519895,19424.638988764047,2,0.7878467760535073,-1.095013097677479,-1.017849035288478,3.1936626922226803
C10597,20,Low,Low,Advanced,2023-12-31,USA,626,24530,2025-09-16 18:10:22.572940,111,2515977.59,22666.46,16971.15,11426,102.94,30230.0,3,0.33,0.1773162939297124,22666.464774774773,2,0.7487340325750029,1.095013097677479,0.9174987153989813,6.964505788024676
C10598,18,High,Very High,Intermediate,2021-12-02,Japan,1385,34123,2025-09-16 18:10:22.573937,104,2244956.94,21586.12,16890.22,10441,100.39,40392.0,2,1.0,0.0750902527075812,21586.124423076923,2,0.7824574309787957,0.3981865809736287,0.27254199695758413,5.757414963488662
C10599,27,High,Low,Intermediate,2023-06-19,Canada,821,9564,2025-09-16 18:10:22.573937,115,2354551.01,20474.36,14574.93,11708,101.81,20754.0,6,0.67,0.1400730816077953,20474.35660869565,0,0.7118625441772051,1.4931996786511077,-0.3911722793761687,6.090276196232031
C10600,32,Medium,Very High,Intermediate,2022-11-13,Japan,1039,24816,2025-09-16 18:10:22.574936,90,2181434.42,24238.16,17932.74,9723,108.03,33345.0,4,0.5,0.0866217516843118,24238.16022222222,2,0.7398556656115811,-0.9954664524340717,1.8557945059596792,5.8930659346896865
C10601,44,Low,Very High,Intermediate,2021-05-10,Japan,1591,32886,2025-09-16 18:10:22.574936,94,1950460.59,20749.58,16207.47,8700,92.55,49275.0,8,0.62,0.0590823381521056,20749.58074468085,1,0.7810987017568547,-0.597279871460443,-0.2268675345278413,4.376674463050614
C10602,44,High,High,Intermediate,2020-01-01,USA,2086,22313,2025-09-16 18:10:22.575931,102,1996439.53,19572.94,16182.41,9306,91.24,95358.0,19,0.58,0.0488974113135187,19572.93656862745,1,0.8267746184272777,0.19909329048681434,-0.9293147948226442,4.505500430527665
C10603,55,Medium,Low,Intermediate,2025-08-24,Australia,24,42856,2025-09-16 18:10:22.576933,103,2028950.12,19698.54,15704.53,9794,95.09,42856.0,1,1.0,4.291666666666667,19698.54485436893,1,0.797243348999469,0.2986399357302215,-0.8543323227895427,4.639305908533659
C10604,65,Low,Very High,Intermediate,2025-03-06,Germany,195,18667,2025-09-16 18:10:22.577891,94,2099025.1,22330.05,16150.83,10002,106.4,19081.0,2,0.5,0.482051282051282,22330.05425531915,0,0.7232778251728053,-0.597279871460443,0.7166638952026817,5.194017104317832
C10605,43,Low,Medium,Advanced,2024-09-20,Canada,362,43298,2025-09-16 18:10:22.578886,101,2112283.94,20913.7,15633.1,10207,101.06,61817.0,4,0.75,0.2790055248618784,20913.702376237623,1,0.7475052238484821,0.09954664524340717,-0.12888884575338008,5.079128331038688
C10606,30,Low,Medium,Intermediate,2024-02-01,UK,594,26350,2025-09-16 18:10:22.578886,103,2054157.4,19943.28,16080.91,9689,94.07,46871.0,5,0.6,0.1734006734006734,19943.27572815534,2,0.8063322582844948,0.2986399357302215,-0.7082239612817339,4.782523517013821
C10607,57,Medium,High,Advanced,2025-12-22,UK,-96,45927,2025-09-16 18:10:22.579883,99,2230154.78,22526.82,17110.51,9344,94.38,45927.0,1,1.0,99.0,22526.81595959596,3,0.7595617135485612,-0.09954664524340717,0.8341344447405253,5.795216498704503
C10608,23,Medium,Low,Advanced,2021-05-10,Germany,1591,11042,2025-09-16 18:10:22.579883,105,2262626.54,21548.82,16825.52,10654,101.47,11951.0,2,0.5,0.0659962287869264,21548.824190476196,2,0.7808093436206716,0.49773322621703586,0.2502741131452069,5.827207713149336
C10609,52,High,High,Advanced,2021-05-01,Japan,1600,37647,2025-09-16 18:10:22.580880,93,2043865.43,21977.05,16075.15,9736,104.69,50782.0,7,0.57,0.058125,21977.0476344086,1,0.7314516734502583,-0.6968265167038502,0.5059249411606087,4.9152253301320625
C10610,22,High,Very High,Intermediate,2025-06-09,Australia,100,19070,2025-09-16 18:10:22.580880,121,2262045.8,18694.59,14694.33,11562,95.55,19070.0,1,1.0,1.21,18694.593388429752,2,0.7860204476268268,2.0904795501115507,-1.4536846539808723,5.72938860704004
C10611,62,High,High,Beginner,2022-11-14,Canada,1038,36420,2025-09-16 18:10:22.581877,94,1660819.29,17668.29,15938.07,7777,82.73,36420.0,1,1.0,0.0905587668593449,17668.290319148935,1,0.9020720171561594,-0.597279871460443,-2.066379805633505,2.7907893630168665
C10612,33,Medium,High,Advanced,2024-04-24,USA,511,30250,2025-09-16 18:10:22.581877,117,2718710.37,23236.84,15789.99,12580,107.52,32550.0,2,0.5,0.2289628180039138,23236.84076923077,0,0.6795239800248226,1.692292969137922,1.2580122695250942,7.766043294556944
C10613,26,Medium,High,Intermediate,2021-10-26,Japan,1422,9429,2025-09-16 18:10:22.582874,109,2002731.27,18373.68,12027.66,10263,94.16,41389.0,13,0.62,0.0766526019690576,18373.68137614679,2,0.654613555912588,0.8959198071906646,-1.6452660640138514,4.328979949073188
